,ktest,p-value,p-value_adj,cluster
ERMP1,5.05198407183803,0.28200507531956065,0.8380537156599128,1
SIN3A,0.24975718433516328,0.992822402470735,1.0,1
FTH1,0.4607966159075831,0.9772034946815461,1.0,4
UBE2D1,1.96518209239996,0.7421629522090556,1.0,1
PPP1R10,0.11874903415033575,0.9983055758134884,1.0,1
ENSGALG00000036805,4.269897415225723,0.3707097398832959,0.980713597574857,1
ZNF831,2.5938583623002924,0.627911473046491,1.0,1
TNRC6A,1.178286765763577,0.8816604585421675,1.0,1
TRIM62,2.3822194341931477,0.6658428605028981,1.0,1
ADAM9,3.5829188591853773,0.4653828506205868,1.0,1
ENO2,2.141805511361328,0.7096963122900024,1.0,4
MT-ND6,1.152977644336577,0.8857781874606075,1.0,1
TMEM243,6.173376117448106,0.18656917776888265,0.6356078701406681,1
ENSGALG00000047058,9.029867673753468,0.06035725150354664,0.2781440161453762,1
LUZP2,12.422897569559987,0.014468536081837924,0.08463304936302721,1
TMBIM1,2.8250629245710064,0.5875141978059174,1.0,1
ENSGALG00000045540,0.27690526217310385,0.9912558227968928,1.0,1
COPB2,0.6323335411598282,0.9594038084159724,1.0,1
BTG1,0.12196811896708626,0.9982143721198135,1.0,0
ENSGALG00000001805,4.923331447098838,0.2952550182796946,0.8658504934888405,1
EFHC1,7.183632151139167,0.12649652132698624,0.4912486265125679,1
SMOC1,0.5150955936926908,0.9720148808170017,1.0,1
ENSGALG00000052861,14.48759353606872,0.005890963234537559,0.04090946690651082,1
BLVRA,1.6967823826387474,0.791302025318857,1.0,1
TSPAN9,5.381047506433095,0.2503850448210498,0.7763877358792242,1
LAMP5,3.881181962554849,0.4223248788289933,1.0,0
CYP51A1,1.8264345986582855,0.767642595608178,1.0,0
ENSGALG00000013101,68.24680161525319,5.3209831680262754e-14,1.5423139617467464e-12,2
CD74,0.7269239496097877,0.9479676139391291,1.0,1
HSPB9,6.336400197676022,0.1753948103175809,0.6171334805704447,1
MCU,1.6173867487154916,0.8056638505094987,1.0,1
CAP2,3.718770445319577,0.4454017576018815,1.0,1
ATP6V0C,1.5012655339365164,0.8264172702164941,1.0,0
ENSGALG00000002012,18.450317924109772,0.0010074753672362482,0.008685132476174553,1
PLK3,1.965803468010017,0.74204867376256,1.0,1
HBE,0.05433007050999934,0.9996376448984307,1.0,1
CAPN15,0.14392838795214602,0.997531518696073,1.0,1
ATF2,6.45724106425767,0.16750455943269404,0.6102169742538945,4
CBX1,48.67812299677019,6.815071586799042e-10,1.3908309360814372e-08,4
ENSGALG00000027159,0.40507870913112987,0.9820589864006772,1.0,1
EXD2,0.2656876736522159,0.9919201232521996,1.0,1
ALKBH2,7.840161074811944,0.09761192236500764,0.4033550510950729,1
SGCB,0.8884017242543273,0.9262188528089089,1.0,1
PTPN7,4.799078300754539,0.30854139227433636,0.8853411543022565,0
S100A11,2.8096454299550158,0.5901688896960999,1.0,1
PNRC1,0.020029183762556257,0.9999501875154162,1.0,1
RO60,16.039453867859024,0.002966676804373312,0.022646387819643603,1
ENSGALG00000051595,2.0063446113850936,0.7345918582517827,1.0,1
CA6,2.8827762509990995,0.5776302366137495,1.0,1
ENSGALG00000012080,2.9369698444819026,0.5684281542035488,1.0,1
PDCD4,5.536784750236961,0.2365149427190091,0.7532323016528952,4
ITPKA,0.19493211077259912,0.9955478215315968,1.0,1
SLC48A1,33.443194194084946,9.691823817585672e-07,1.3747267826362656e-05,2
ANKRD46,2.0218249733742373,0.7317444820809462,1.0,1
P3H4,9.7821866469977,0.0442609836886323,0.21177504157240334,1
THSD1,6.946457237608771,0.1387449137318501,0.5305732838694077,1
HEBP1,1.4548864600379878,0.8346015810830109,1.0,1
GZMA,6.379017655512838,0.1725746598238977,0.6152394289622021,0
ENSGALG00000026294,11.224313171040023,0.024155414434626758,0.12882887698467604,1
APLP2,1.7510023001975215,0.7814334837265305,1.0,0
NMRK2,7.3251530426484734,0.11967107703341034,0.46929834130749154,0
ENSGALG00000049131,1.0641987890475988,0.8999100668454945,1.0,1
SH3TC1,3.2223933800250912,0.5213216424120213,1.0,1
ENSGALG00000043329,5.736262917048369,0.21972909114083777,0.7124536309266669,0
KIF4B,6.6006313513964,0.15855920175709803,0.5933042721624756,4
ARRDC3,2.020270637410791,0.732030370475053,1.0,1
BUB1B,20.982654815692683,0.00031918656099187286,0.0030544168515968697,2
FNDC3B,6.534168467739869,0.16265018492906883,0.6024080923298845,1
UBE2C,16.498939938440543,0.0024177843405255514,0.01888894016035587,4
NCMAP,2.3999227320734757,0.6626412298431393,1.0,1
ENSGALG00000044768,2.5167260966118183,0.6416432517500029,1.0,1
DEUP1,1.9607597028714097,0.7429762639772017,1.0,1
RPL4,0.07020369276060061,0.9993981589746579,1.0,4
KDM2A,8.775665053001658,0.06695802482172837,0.3016127244221999,1
TMSB4X,12.656180830534847,0.01308386549275249,0.0785817747312462,4
RBM38,7.45333768834989,0.1137845932327319,0.45098448032604443,2
C3,1.382926515619037,0.8471569753853017,1.0,1
SLC4A4,0.010684457133257927,0.999985781016647,1.0,1
TTC28,5.224067655756208,0.26506960504116295,0.8069089955590958,1
UBE2H,7.5673729975809705,0.10877486238847524,0.436846836901507,0
ENSGALG00000016651,1.0490850287122084,0.9022639809865087,1.0,1
MGST2,0.8083546477562296,0.9373245107516881,1.0,1
ENSGALG00000033705,1.1123712015724827,0.8923044424547104,1.0,0
THADA,10.764859938809801,0.02933772432097376,0.1505963391682482,1
ENSGALG00000044661,0.9438713297817443,0.918184111339467,1.0,1
E2F7,20.80862753439556,0.0003455676665866568,0.0032911206341586364,1
UGP2,0.6109659596091597,0.9618373590629524,1.0,1
PCMTD2,1.308698539734908,0.8598979764812513,1.0,1
SRGAP1,0.3318858461014551,0.9876639334853652,1.0,1
EIF2AK2,2.3912334564828197,0.6642121008025381,1.0,1
ENSGALG00000000264,41.4557000125066,2.1628473815820245e-08,3.862227467110758e-07,2
SMIM5,1.920457777764119,0.7503859217831846,1.0,1
MYSM1,4.082893930998904,0.3949036026342613,1.0,1
MEP1B,1.3267239464773806,0.8568253838788003,1.0,1
ENSGALG00000046098,1.0984443578069443,0.8945189475398752,1.0,1
FUCA2,0.9136841932246846,0.922589442648081,1.0,1
C1QTNF6,1.6480739980581747,0.8001269927079642,1.0,1
INPP5D,3.168454495274176,0.530041103615513,1.0,1
ATG7,0.3790267315604757,0.984157751107305,1.0,1
NEU2,0.6769552186267999,0.9541401088752971,1.0,1
ZBTB21,0.9082791392673732,0.9233700489906284,1.0,1
AKAP10,19.05516869670676,0.0007665692981916573,0.006825632443884266,1
USP54,12.039382116496789,0.017060799909999907,0.09666175586402213,1
CHGB,0.5107549378283771,0.9724455745679964,1.0,1
ENSGALG00000037737,3.966583326455969,0.41054719492152836,1.0,0
SLC35F5,12.239059192000799,0.015659336776758966,0.08986047096435328,1
FLVCR1,15.28202316487911,0.00415064338105487,0.030186497316762692,1
TFPI,0.5659340591586611,0.9667729183439796,1.0,1
ENSGALG00000046788,11.779674611329762,0.01906712113056991,0.10563502011396071,1
SF3B1,5.068220770395083,0.28036897468098254,0.8380715961040011,1
CYP1B1,1.574311149341435,0.8134016287205925,1.0,1
INKA2,6.267793596790764,0.18002198411974465,0.6259401203631781,1
UBIAD1,6.2641501788529315,0.1802707546645953,0.6259401203631781,0
E4F1,6.948369356618186,0.13864195422800105,0.5305732838694077,1
CR1L,45.245127848511544,3.5356751331182963e-09,6.93269633944764e-08,2
PGRMC1,7.215569432280926,0.1249255257262353,0.48799033486810667,0
GNAI1,0.04823283941486008,0.9997138325218036,1.0,1
TFRC,5.181642704775164,0.26916239380457063,0.8168813165540838,4
ENSGALG00000051549,16.526661126362328,0.002388076838269285,0.018730014417798313,1
HDX,14.936189717238081,0.004835410251089795,0.03466243907591251,2
BAK1,4.836405295574624,0.30449890848862216,0.8800546488110467,0
ENSGALG00000007728,2.4398446894809265,0.6554389407009182,1.0,4
AS3MT,4.757255151358532,0.31312337670238716,0.8908204173609876,1
VLDLR,2.5049409755449115,0.6437512538063473,1.0,1
TPX2,14.44172360146473,0.006010864151153141,0.04159767578652692,2
PODXL,0.42814530800097605,0.980108385125539,1.0,1
FBRSL1,0.2795119965589708,0.9910980635811465,1.0,1
HOXD4,1.5315281495803428,0.821042360598396,1.0,1
SIRT5,5.4724644838509775,0.24216049740538756,0.7641079088036418,1
RPS28,0.10738970482204119,0.998609010273657,1.0,1
CNN3,6.444721520448499,0.16830686863904137,0.6088999503190565,1
WDR60,0.5827807270290785,0.9649577853246647,1.0,1
GAS6,13.560764554497336,0.008837274146319489,0.056831344992408286,0
GAN,2.26577892314453,0.6870062794481427,1.0,1
RPL22L1,11.268645935605349,0.02370506964268661,0.12704402063533088,2
FNIP1,505.0118388732905,5.521545374769878e-108,7.362060499693171e-106,2
ENSGALG00000017139,2.4428158113432543,0.6549039344545915,1.0,1
EML1,2.6999778285294864,0.6092184922464321,1.0,1
ENSGALG00000006723,0.5928116277420984,0.9638591191919925,1.0,4
JUN,2.1395166800520324,0.7101163255865296,1.0,4
FAM217B,51.7943738003382,1.523005575402149e-10,3.3108816856568455e-09,2
IFT81,1.795535923979812,0.7732989824418839,1.0,1
WDR41,0.35916730831080607,0.9856813871142316,1.0,1
FRRS1,63.48120543986009,5.374252368191321e-13,1.433133964851019e-11,2
NHLH1,4.060118599192616,0.3979308193867066,1.0,1
RPS23,3.741172841492277,0.44216591941088257,1.0,4
CISH,0.5220278664803265,0.9713214383944998,1.0,1
ADAR,8.040630217125873,0.09010114501326813,0.37882271085328495,4
SMIM14,3134.30933096173,0.0,0.0,2
SUPT7L,1.2174379940778786,0.8752193058629926,1.0,1
JAZF1,1.559967855841192,0.8159684467897663,1.0,1
LCOR,3.0376869076732116,0.5515385157536692,1.0,1
ENSGALG00000047524,0.08290497104505924,0.9991642234138942,1.0,1
NEPRO,0.3523443154784014,0.9861893282399697,1.0,1
MANSC1,0.7448739773683566,0.9456819181431034,1.0,1
ALOX5AP,1.0597059072384896,0.9006114732986922,1.0,0
INTS6L,1.5612692399816699,0.8157357672163777,1.0,1
CHIA,25.9251929212975,3.276288009925928e-05,0.00036403200110288094,1
HHEX,2.627669897034396,0.621929429772285,1.0,4
GNG10,0.5552452660306316,0.9679047454635556,1.0,0
CA3B,65.44520058162288,2.073367635648847e-13,5.680459275750266e-12,2
SQLE,4.133321275715293,0.3882633593550667,1.0,0
PCBD1,49.35234422685801,4.929522972440484e-10,1.0269839525917673e-08,2
RGS18,0.8520074729035376,0.9313428642776013,1.0,1
MT-ND1,22.583503808902563,0.00015334451377492972,0.0015489344825750477,0
DAB2,252.160720098397,2.228813814341695e-53,1.714472164878227e-51,2
RAB12,1.9446781763144723,0.7459334473985426,1.0,1
LRRK2,0.5048624470807641,0.9730258961362901,1.0,1
BCL7B,1.346247491189669,0.8534815447190776,1.0,1
IKZF5,3.062887724833907,0.5473570069875613,1.0,4
KIF11,0.08445238598587361,0.9991331784966591,1.0,1
MANEA,3.6549306819125884,0.4547148908901495,1.0,1
KPNA1,3.246834179241974,0.5173998035377412,1.0,1
RAB30,29.592747599256043,5.9234388417374486e-06,7.643146892564449e-05,1
EMB,13.418184087419501,0.009403327842779365,0.05989380791579214,0
SPATA2,14.40096269532324,0.006119416720058515,0.04220287393143803,1
FGD6,17.69099500533718,0.0014180348726712283,0.011767924254533015,1
ACTG1,0.18298520735380647,0.996061294145491,1.0,1
FOXRED2,0.6156040451757233,0.9613140389506099,1.0,1
ENSGALG00000011177,1.4126215463039156,0.8419983908294025,1.0,1
ENSGALG00000043736,0.6809236500814879,0.9536604198828049,1.0,1
LDB1,33.48790646833983,9.489512218807168e-07,1.3556446026867382e-05,1
DCP1A,18.729844148996182,0.0008880390446158219,0.007722078648833233,1
C12orf66,1.3314717543555588,0.8560137129993655,1.0,4
KMT5B,5.468236151293981,0.2425356887648546,0.7636910993677067,1
LIMD2,0.35484964155351356,0.9860037487779588,1.0,1
POT1,3.6809337077336477,0.45090507874796837,1.0,4
DDB1,13.883827852417891,0.007675209945990677,0.05099807273083506,1
PAQR7,6.217151097709001,0.18350760610061911,0.628648941428232,1
ENSGALG00000004646,2.193295768614753,0.7002568655218151,1.0,1
NFKBIA,3.3437869186886826,0.502024639681149,1.0,1
RACGAP1,8.85559845645812,0.06481193729285063,0.2932666845830345,2
TIMP3,0.08343284660802336,0.9991536947657714,1.0,1
APBB1IP,12.666032224992303,0.013028328120040166,0.07848390433759136,2
ANXA2,7.1935709617310835,0.12600568800427986,0.49029450585322903,1
KDM1B,23.072690720489682,0.00012246156821087557,0.0012560160842141086,1
ENSGALG00000049402,0.594960931023181,0.9636219926787871,1.0,1
BCL2L11,8.248112899042866,0.08290084293012794,0.35276954438352315,1
CALM2,0.12265327298571116,0.9981946645461787,1.0,1
BG8,80.55739794474371,1.3271172638336894e-16,4.4237242127789645e-15,2
DGKE,6.438227538246876,0.16872439898672723,0.6080158522044224,1
NPC1,0.4078314175321436,0.9818307148146097,1.0,1
ENSGALG00000046912,17.743394168842872,0.0013850413252722252,0.01154201104393521,1
CDC14A,3.791528572997164,0.4349539097645344,1.0,1
ANP32E,1.8577134972878904,0.7619081417427163,1.0,1
BCORL1,380.9611758780104,3.609578579429488e-81,3.609578579429488e-79,2
RALGPS1,3.5061693949924804,0.4769408946864757,1.0,1
BHLHE40,0.8552869199486441,0.9308861424827041,1.0,1
ENSGALG00000040101,19.268181617774214,0.0006960939964651984,0.0062994931806805285,2
GATB,0.26967992206724684,0.9916864269461516,1.0,1
CEP112,3.2560645425598915,0.5159234429179276,1.0,0
ENSGALG00000053215,0.2152272387170718,0.9946087742616112,1.0,1
PLEKHM3,12.716870361841,0.012745361441617286,0.07724461479768052,1
DGLUCY,0.692279645414848,0.9522775746189998,1.0,1
CEP76,0.008878037396367952,0.9999901766648079,1.0,1
ZDHHC23,2.4522996638891987,0.6531971562853099,1.0,1
CLCN7,23.951522771563177,8.16818873722961e-05,0.000864358596532234,4
VPS36,7.662149680047217,0.10476810835988695,0.42588661934913397,1
GPD2,7.481535521932775,0.1125262598723585,0.4483117923201534,1
ENSGALG00000025996,29.504845382840035,6.172364820192319e-06,7.913288231015793e-05,2
ARHGEF39,0.5058295146975014,0.9729309994274523,1.0,1
PLCL2,34.98692047628101,4.6741745568195757e-07,6.9247030471401125e-06,1
ALS2,0.9854500596141913,0.9119941520560605,1.0,1
TSPAN5,3.6442273427476466,0.4562896205362298,1.0,1
FKBP5,5.735491440067067,0.21979194514087674,0.7124536309266669,4
ZNF770,401.52157111251455,1.3047743500230788e-85,1.4497492778034209e-83,2
F2R,3.772001896627992,0.43774043458627976,1.0,1
ACTN1,1.952531004734689,0.7444894864958769,1.0,1
ENSGALG00000026970,2.531863598993125,0.6389393553568657,1.0,0
GDE1,5.0397381693482375,0.2832443609634042,0.8392425510026792,1
IGHMBP2,3.2223752945411466,0.5213245512237514,1.0,4
BPGM,5.843238426520115,0.21116518591857428,0.6924188903084433,4
DNAJC12,2.6742852861427147,0.6137217971943028,1.0,1
DEAF1,2.7455555880274782,0.6012668336412735,1.0,1
UBN1,1.2470490963616836,0.8702931977465661,1.0,0
ITM2A,0.23741151851473896,0.9934879814647815,1.0,1
ENTPD3,2.0477891123048395,0.7269693929277372,1.0,1
GBF1,2.8415013640773474,0.5846902899783377,1.0,1
ENSGALG00000015026,0.6888127317483723,0.952701339837346,1.0,1
RPS6,0.06410227224640785,0.9994972066585188,1.0,1
GRTP1,0.11167242402483138,0.9984979881317174,1.0,1
COTL1,3.3312072511041246,0.5040029829198449,1.0,1
PIKFYVE,1.4684899962801947,0.8322080252838204,1.0,1
SLC25A37,0.1942985791032152,0.9955757871996169,1.0,1
IPMK,1.1257499809229956,0.8901654606151823,1.0,1
KLHL21,3.9615982167550254,0.4112279124660053,1.0,1
RPL26L1,1.1166713697986652,0.8916181671313873,1.0,1
KYAT3,1.4532183476414835,0.8348946716813206,1.0,1
SMARCAD1,2.887205689560978,0.5768752047406666,1.0,1
ZNF423,6.938249406267084,0.13918766764146007,0.531250639852901,1
LIMD1,15.266845574121781,0.004178588597178432,0.030279627515785744,1
UNG,0.13900987274282778,0.9976935926005921,1.0,1
SGTB,1.217093185863353,0.8752763981042276,1.0,1
KLF13,1.3087895268507512,0.8598825031270857,1.0,1
AAMDC,1.0408433675333872,0.9035408437285514,1.0,1
GPX7,41.52329424862646,2.0942232770410758e-08,3.7733752739478844e-07,1
FABP6,6.425507609526122,0.1695449389910446,0.6098738812627503,1
MITD1,179.19264521824238,1.111532234143294e-37,6.736558994807843e-36,4
NLN,0.9499371224226045,0.9172897449981691,1.0,1
ARID5B,0.48163708927567894,0.975263813964764,1.0,1
KAT2A,6.133962969548858,0.18936471576001818,0.6419142907119261,0
DIP2B,2.2108737892480033,0.6970390122420481,1.0,1
CLIP2,28.244746375054877,1.1126311243808744e-05,0.00013405194269649088,1
FECH,11.512639743537314,0.021368411884031484,0.11644911108464025,4
SHROOM2,10.762552166019255,0.0293662861378084,0.1505963391682482,1
LMBRD1,1.037425945234014,0.9040688816499298,1.0,1
PNPLA2,5.85255166402742,0.2104337334561735,0.6949368128218053,1
HNRNPH3,4.201898688318179,0.3793708563636061,0.9924736232228516,0
PLCB4,8.407500044619507,0.07774115484114412,0.3372718214366339,1
HIST1H110,8.327464213383065,0.08029302591731974,0.3446052614477242,1
MTPN,0.918242645249306,0.921929150274884,1.0,1
SLC41A3,9.301472176687318,0.05399033280637568,0.25170318324650665,1
CDCA3,1.0421682755635864,0.9033359034582521,1.0,4
TMCO3,2.519058058218758,0.6412264349799621,1.0,1
TSPAN6,2.3735022639219427,0.6674210378920864,1.0,0
SMURF1,10.921065520204257,0.027465599762045916,0.1434234974519369,1
TLNRD1,10.513038799487123,0.03261785713530668,0.1655728788594248,1
SLC40A1,0.3089377096598337,0.9892299343965292,1.0,1
ASPM,1.4609161126232988,0.8335413979539068,1.0,4
MARC1,0.8664452975991064,0.9293246499175922,1.0,1
TAB2,2.968491347015588,0.5631120700499359,1.0,1
ENSGALG00000054412,3.4749487021165892,0.4816976589003221,1.0,1
DERL3,116.98784212317689,2.3490131659280257e-24,9.587808840522554e-23,4
SLC25A4,34.52938792322157,5.802980088726807e-07,8.533794248127658e-06,2
TNFSF13B,170.51274550187816,8.117437592908629e-36,4.638535767376359e-34,2
TACC3,1.1178955639403962,0.8914225807380916,1.0,4
RC3H1,1.2817184081656439,0.8644695522845786,1.0,0
CBFA2T3,10.297055503138273,0.03571033671039018,0.17771309884123646,2
SGPL1,0.7916421004313736,0.9395650330425632,1.0,1
MADD,4.646140434969686,0.3255689220740122,0.9132368080617453,1
CA2,9.730202524341406,0.045226073337151465,0.21536225398643552,0
SOBP,0.710144726425429,0.9500720019607093,1.0,1
PIGW,12.001803925066925,0.01733785582728147,0.09795398772475408,1
SH3RF1,0.07729549395971592,0.9992721418524065,1.0,1
APP,1.6475931506147667,0.8002138963848042,1.0,0
ENSGALG00000051259,16.968891726443886,0.001960035518981189,0.015743257180571797,1
SVIL,14.182820960515008,0.006733855506539991,0.04580854086081626,0
PRR11,4.882838829498358,0.29953158499606075,0.8714197336907074,1
FBXO7,0.22863368018328842,0.9939430950291247,1.0,1
ENSGALG00000007575,0.24384438456141758,0.9931448694151831,1.0,1
MGAT3,0.20658160984053628,0.9950189962156339,1.0,1
G3BP2,3.5024229548267676,0.47751002452995195,1.0,0
WAC,5.70035106632869,0.22267169926615954,0.7194562173381569,1
