,ktest,p-value,p-value_adj,cluster
PPP1R14B,0.6210505965069968,0.9606960065549693,1.0,1
CLCN5,1.455162294916836,0.8345531075215321,1.0,1
ARAP2,22.325177942147008,0.0001726534402126488,0.0008030392568030176,1
RPS26,0.39134088196260153,0.9831796934793907,1.0,1
LPAR3,15.651460696464436,0.003524350941190342,0.012909710407290631,1
RFESD,64.1680049856692,3.852235284766211e-13,4.558858325167114e-12,1
ALG10,3.559157881055135,0.4689404529734603,0.8575822094547157,1
AvBD14,164.37296219181732,1.6862327752900684e-34,4.557385879162347e-33,1
MAMLD1,1.5605301213916332,0.8158679223576073,1.0,1
ENSGALG00000050194,18.45451880760448,0.0010055679651029415,0.004112752413508963,1
DIPK1A,9.684517553632407,0.04609082936690855,0.12749883642298354,1
TOP2A,2.1417178046357006,0.7097124063794629,1.0,4
ENSGALG00000032052,0.5374108168344351,0.9697583218096303,1.0,1
ENSGALG00000011164,40.006742513756826,4.314547481283923e-08,3.219811553196958e-07,1
HMGB2,29.168038621647124,7.226372874536163e-06,4.0370798181766275e-05,2
CD83,938.2542146365356,8.568430403968255e-202,1.904095645326279e-199,1
CDKN2A,1.600431000730095,0.8087146688805611,1.0,1
ENSGALG00000040833,8.210003387429508,0.0841814315197731,0.212848120151133,4
SLC20A1,0.04007226404965128,0.9998019378146104,1.0,1
TUBA3E,14.202281159008352,0.006676671357147387,0.023016633881663272,4
PABPC1L,24.30287368305189,6.94498378627742e-05,0.0003463832312357815,1
LCP1,29.581375406199857,5.955071653695359e-06,3.393203221478837e-05,0
ENSGALG00000051178,0.7789854102237771,0.9412429547073821,1.0,1
TANK,6.868277190770809,0.1430150760633058,0.3314370244804306,1
HSPA8,204.40034930152706,4.2531287704868554e-43,1.3719770227376952e-41,0
ENSGALG00000030007,20.949697699482776,0.00032402455240431724,0.0014401091217969655,1
ENSGALG00000001136,0.4124920262886028,0.9814414264379057,1.0,1
RNF138,83.15146632602851,3.741542145436429e-17,5.543025400646561e-16,1
SLC4A1,0.9994672085261357,0.909876767396248,1.0,1
PACS2,5.176928944310708,0.26962044054072853,0.5587988404989191,1
ENSGALG00000031149,8.174983652933681,0.08537457985362483,0.215320504044451,2
YIPF6,12.886489054628587,0.011843954845947113,0.03808345609629297,1
STK26,4.504190714979864,0.3420508586362772,0.6739918396773935,1
CYP3A4,584.9626989816891,2.783199667765739e-125,3.092444075295266e-123,1
TRAF3,61.43330549687239,1.4494877725863983e-12,1.6483252923549904e-11,1
ENSGALG00000051895,0.5863113309957007,0.9645725954689138,1.0,1
LYVE1,0.7343100568156598,0.9470313618067253,1.0,1
REEP1,0.7647015736046845,0.9431166828690677,1.0,4
LGALS2,2.7378540466635855,0.6026070798777288,1.0,1
CHN1,4.724335758693031,0.3167691793314726,0.6316434283778117,0
C15orf48,3.6699707092364844,0.4525085670241319,0.8387554532421351,1
HSP90AA1,46.1600300619974,2.2810435841603694e-09,1.916843348033924e-08,0
GSTT1,0.22665542773459296,0.9940435673201514,1.0,1
PDK4,38.575749612189966,8.523519524369891e-08,6.132028434798483e-07,1
ENSGALG00000031327,5.392218990411326,0.24936721333711367,0.5283203672396476,1
SLC38A9,5.886980815560168,0.20774909813981107,0.4555034835378373,1
TRAF6,2.5949403077702042,0.6277196876452424,1.0,1
ALDOB,0.2928226183032247,0.9902727717914347,1.0,1
VAMP1,5.239068752829751,0.26363519089374743,0.5503866198199321,1
PTTG2,5.782417994920145,0.21599736037588824,0.4685409118782825,1
TREM-B2,22.91781048573558,0.0001315044857058545,0.0006307169578218441,0
ENSGALG00000052796,0.35614134907149886,0.9859076443596329,1.0,1
ENSGALG00000007302,0.24400144500840637,0.9931363914378879,1.0,1
BCL2L1,12.265266579770637,0.015483926420104701,0.04893385023650479,1
METTL7A,22.71633003570515,0.00014426653407366059,0.0006869834955888599,1
ENSGALG00000002527,10.182320682934039,0.03746598794755258,0.10643746576009255,1
ENSGALG00000003283,262.01961215598413,1.6740573738343927e-55,7.2785103210191e-54,1
ENSGALG00000048687,1.024141516499856,0.9061135190683596,1.0,4
RNF169,553.5738255185103,1.724578258827177e-118,1.724578258827177e-116,1
FARP2,777.1090783425427,6.973904383876057e-167,1.0729083667501627e-164,1
ENSGALG00000049285,3.570193791816649,0.46728579345905197,0.8569387179278561,1
LGI1,86.76924880149562,6.390422501204363e-18,1.0063657482211594e-16,1
SQSTM1,4.204615642554454,0.37902181041689614,0.7333701620705874,1
ERMP1,62.328075618461924,9.397252787303384e-13,1.0863876054685993e-11,1
SIN3A,94.57562991637175,1.4028151783075229e-19,2.482858722668182e-18,1
FTH1,0.31262643795462036,0.9889845841857101,1.0,4
UBE2D1,9.096819104459916,0.05872450176344921,0.1587148696309438,1
PPP1R10,11.945858057814391,0.017758452864366246,0.0554085892803939,1
ENSGALG00000036805,27.089663100956628,1.906615394004207e-05,0.00010114670525221258,1
ZNF831,36.407960485665775,2.3850807232377435e-07,1.6280414493090398e-06,1
TNRC6A,15.816763011335498,0.0032751587758950026,0.012041024911378687,1
TRIM62,159.84337535431467,1.579490394437893e-33,4.211974385167715e-32,1
ADAM9,0.47335896001061584,0.9760421266810543,1.0,1
ENO2,2.980836298493551,0.5610375052339315,0.9694574042376011,4
MT-ND6,93.43147870664777,2.456257186687794e-19,4.2717516290222506e-18,1
TMEM243,575.271708827086,3.480854811164141e-123,3.664057695962254e-121,1
ENSGALG00000047058,2.4527519365001504,0.6531157993331889,1.0,1
LUZP2,18.256052154576665,0.0010996980497160159,0.004488563468228636,1
TMBIM1,90.81991423542337,8.81692948486825e-19,1.4694882474780416e-17,1
ENSGALG00000045540,178.12910676928712,1.8806580255425897e-37,5.373308644407399e-36,1
COPB2,3.000499649558949,0.5577417886883081,0.9666235505863225,1
BTG1,297.6605100772658,3.4629084907829966e-63,1.822583416201577e-61,0
ENSGALG00000001805,327.9282095857243,1.0201957567361261e-69,6.0011515102125066e-68,1
EFHC1,939.6241974990862,4.325592428056447e-202,1.0813981070141116e-199,1
SMOC1,0.35455501129172884,0.986025629354522,1.0,1
ENSGALG00000052861,66.1302505900768,1.4869916560820818e-13,1.7915562121470866e-12,1
BLVRA,1.1756423887906988,0.8820924270448467,1.0,1
TSPAN9,0.280341247480221,0.9910476108315328,1.0,1
LAMP5,94.75421607551624,1.2853556577838977e-19,2.2952779603283884e-18,0
CYP51A1,358.7249946279351,2.2908855670403778e-76,1.5272570446935852e-74,0
ENSGALG00000013101,26.24245405133086,2.8274565654685558e-05,0.00014803437515542177,2
CD74,1.0149406280700268,0.907522103385471,1.0,1
HSPB9,16.228784960737244,0.0027270421328133864,0.010271345133007105,1
MCU,1.4288142914082584,0.8391718112536724,1.0,1
CAP2,1.602568775532573,0.808330371378014,1.0,1
ATP6V0C,12.922556010794782,0.011660464154215906,0.03779729061334167,0
ENSGALG00000002012,305.6124190838573,6.669300174613675e-65,3.7051667636742636e-63,1
PLK3,1.111903907361177,0.8923789484656642,1.0,1
HBE,11.466290779090176,0.021794383355212225,0.06624432630763595,1
CAPN15,2.9922006679899127,0.5591314472226043,0.9681929822036439,1
ATF2,2.2076941296639783,0.6976208906224828,1.0,4
CBX1,1.5056759040419807,0.8256355787801307,1.0,4
ENSGALG00000027159,3.9493198197758423,0.41290811466351873,0.7776047357128413,1
EXD2,0.8419216140283361,0.9327411644093512,1.0,1
ALKBH2,1.3366585968953406,0.8551258799553492,1.0,1
SGCB,332.5538453974389,1.0239671742478367e-70,6.205861662108101e-69,1
PTPN7,14.198982080057506,0.00668633214262318,0.023016633881663272,0
S100A11,5.29274005884132,0.25855731990503694,0.5426176703148728,1
PNRC1,100.57493170985586,7.420656200224568e-21,1.400123811363126e-19,1
RO60,1039.7784235997706,8.545342559311508e-224,2.848447519770503e-221,1
ENSGALG00000051595,55.16942865140007,2.9939506654229924e-11,3.086547077755662e-10,1
CA6,36.81601248070209,1.9655558572849247e-07,1.3508974964157558e-06,1
ENSGALG00000012080,2.1631617379678976,0.7057789229787241,1.0,1
PDCD4,0.06553186993227036,0.999474779831246,1.0,4
ITPKA,1.6262814160285168,0.8040609785954075,1.0,1
SLC48A1,0.10906778907464632,0.9985659978050136,1.0,2
ANKRD46,0.06273131208234202,0.9995182637219449,1.0,1
P3H4,24.182134002142277,7.343301617836312e-05,0.00036443184207624377,1
THSD1,17.175173528498384,0.001787177806292685,0.006940496335117224,1
HEBP1,11.051171037750663,0.02599490205485889,0.07713620787791954,1
GZMA,86.71376391929451,6.5660838202525995e-18,1.0259505969144686e-16,0
ENSGALG00000026294,32.52931832159151,1.491098335296726e-06,9.092063020101989e-06,1
APLP2,47.14903024928843,1.4197213893923016e-09,1.2291960081318628e-08,0
NMRK2,9.358979615559338,0.052726958820878286,0.1438661905071713,0
ENSGALG00000049131,447.0456757168658,1.890277050064392e-95,1.40020522226992e-93,1
SH3TC1,6.965514283388654,0.13772189908331398,0.3232908429185774,1
ENSGALG00000043329,34.212562309693126,6.740090817998247e-07,4.3755026615630475e-06,0
KIF4B,8.60548213820415,0.07175360373101189,0.18710196540029178,4
ARRDC3,3.0263642451998707,0.553423142094378,0.964151815495432,1
BUB1B,2.3943589552848605,0.6636469349251424,1.0,2
FNDC3B,6.732399840929896,0.15072370701484092,0.3472896474996335,1
UBE2C,2.310884166892975,0.6787881264140563,1.0,4
NCMAP,1.0890310204600355,0.8960086297195182,1.0,1
ENSGALG00000044768,3.216888822156272,0.522207438377972,0.9279327728101651,1
DEUP1,157.2796650739674,5.6012506785650804e-33,1.474013336464495e-31,1
RPL4,6.365433489171946,0.1734691040188117,0.39335397736691996,4
KDM2A,12.527569588453696,0.013830433626993497,0.04411621571608771,1
TMSB4X,2.916288370381311,0.5719306614391827,0.9818552127711291,4
RBM38,0.006490894298426172,0.9999947449172312,1.0,2
C3,0.9807711286267458,0.9126975627512519,1.0,1
SLC4A4,239.6261876151751,1.116730828848332e-50,4.2951185724935845e-49,1
TTC28,0.8093753886424072,0.9371867616588373,1.0,1
UBE2H,77.82537246648423,5.02974596434869e-16,7.134391438792469e-15,0
ENSGALG00000016651,11.291288773573221,0.02347820520762387,0.07071748556513215,1
MGST2,0.14128525603160338,0.9976192655627131,1.0,1
ENSGALG00000033705,0.38237380720711217,0.9838944090490013,1.0,0
THADA,55.54006854037088,2.5036160867362063e-11,2.59442081527068e-10,1
ENSGALG00000044661,5.653958813629907,0.22652418076533032,0.4887253090945638,1
E2F7,182.778393653495,1.8871103832795127e-38,5.71851631296822e-37,1
UGP2,0.6290089604499789,0.9597862200834401,1.0,1
PCMTD2,8.536751592810822,0.0737810260975535,0.1918882343239363,1
SRGAP1,5.243579004072041,0.26320521635118516,0.5503156369276752,1
EIF2AK2,28.368361778635236,1.0502190175936638e-05,5.754624753937884e-05,1
ENSGALG00000000264,2.159286555542951,0.7064895276421821,1.0,2
SMIM5,7.07046887120285,0.13221080024573734,0.3126494774533341,1
MYSM1,2.054078688012013,0.7258128594370099,1.0,1
MEP1B,1.136556037120268,0.8884296573907207,1.0,1
ENSGALG00000046098,21.727404375044035,0.0002270776144150119,0.0010368840840868122,1
FUCA2,227.02256624068573,5.774632996774457e-48,2.062368927419449e-46,1
C1QTNF6,8.981856881085331,0.061554575913116076,0.16502567268931922,1
INPP5D,476.6123572312025,7.654124737546823e-102,6.655760641345063e-100,1
ATG7,0.21668861592826333,0.9945379508810818,1.0,1
NEU2,0.2234352585901628,0.9942054572971211,1.0,1
ZBTB21,72.87598574712857,5.603937985906157e-15,7.572889170143456e-14,1
AKAP10,16.238812452613846,0.002714896274025686,0.010272322914448037,1
USP54,31.575277551137347,2.3361741455872487e-06,1.3947308331864171e-05,1
CHGB,112.3101318226641,2.340019484890754e-23,4.926356810296325e-22,1
ENSGALG00000037737,10.678413402134062,0.03042614319968916,0.08844809069677081,0
SLC35F5,1.5804810263606757,0.8122959478325623,1.0,1
FLVCR1,13.48043999634078,0.009151935541851078,0.030455692318971973,1
TFPI,0.12975263528474218,0.9979843752112785,1.0,1
ENSGALG00000046788,9.047192671975559,0.05993065245039753,0.16153814676657016,1
SF3B1,0.0533352573820209,0.9996506776898731,1.0,1
CYP1B1,8.248036767814387,0.08290338278408861,0.21041467711697615,1
INKA2,1.738516713990369,0.7837097019451287,1.0,1
UBIAD1,0.41790936206148205,0.9809845244972905,1.0,0
E4F1,0.414809044639725,0.9812465856891129,1.0,1
CR1L,23.30284252846385,0.00011015173842856903,0.0005347171768377138,2
PGRMC1,12.889781557175509,0.011827088025324787,0.03808345609629297,0
GNAI1,0.7758710182829345,0.9416533071281777,1.0,1
TFRC,12.389510768832661,0.014678036140333238,0.046671021113937165,4
ENSGALG00000051549,29.552918989718133,6.034964587854017e-06,3.4289571521897824e-05,1
HDX,0.2080212906918393,0.9949517305463318,1.0,2
BAK1,4.05114953515179,0.3991277697836454,0.7580816572638308,0
ENSGALG00000007728,14.354666622729644,0.006245043218352856,0.021684177841502974,4
AS3MT,0.9341583588195497,0.9196099115777262,1.0,1
VLDLR,10.69003654656847,0.030277564321506713,0.0881442920567881,1
TPX2,1.2630095670683645,0.867619508663056,1.0,2
PODXL,9.488703718682828,0.04997987909616955,0.13711900986603442,1
FBRSL1,2.4888244549999143,0.6466380593976884,1.0,1
HOXD4,14.141493513346616,0.006856893764712544,0.02348251289285118,1
SIRT5,7.431789128181721,0.11475499073667178,0.2765180499678838,1
RPS28,4.769356174129466,0.3117919049360124,0.6245635407732213,1
CNN3,15.613800069478874,0.003583681963605049,0.013103041914460874,1
WDR60,10.128439330673329,0.03831883251167785,0.10839839465821173,1
GAS6,41.126639691424366,2.530342361003271e-08,1.9315590542009701e-07,0
GAN,0.10170541065695078,0.9987500114660534,1.0,1
RPL22L1,0.2496777979092732,0.9928267767827417,1.0,2
FNIP1,5.040739268471625,0.28314287773715663,0.580210815035157,2
ENSGALG00000017139,1.8689643981791881,0.7598437144057624,1.0,1
EML1,6.831667409262211,0.14505576071473827,0.335777223876709,1
ENSGALG00000006723,240.4682292432583,7.355502178432934e-51,2.9422008713731736e-49,4
JUN,2.7802680659828596,0.5952435747539369,0.9969173228645601,4
FAM217B,3.077389608840717,0.544959002463062,0.9527255287815767,2
IFT81,41.95245328181359,1.7064502998170675e-08,1.3543256347754502e-07,1
WDR41,13.195942379967683,0.010357028299094906,0.033925681433427196,1
FRRS1,14.393128393952521,0.006140499852835865,0.021358260357689965,2
NHLH1,90.252342527296,1.1638586480277084e-18,1.8924530862239162e-17,1
RPS23,72.32204914390196,7.337603630261993e-15,9.849132389613412e-14,4
CISH,2.755627623150526,0.5995161818725565,0.999193636454261,1
ADAR,1.4507571610523797,0.8353269389176601,1.0,4
SMIM14,119.50604468588261,6.810202213916531e-25,1.4645596158960283e-23,2
SUPT7L,3.9249704929370117,0.4162552104722924,0.7831706688095812,1
JAZF1,1.7235285063565453,0.7864393354112347,1.0,1
LCOR,11.061097709918096,0.025885874014554937,0.07704129170998493,1
ENSGALG00000047524,0.2100715747264692,0.994855213816559,1.0,1
NEPRO,40.876903241711986,2.850274306416736e-08,2.1512839864063244e-07,1
MANSC1,21.702345084044058,0.0002296978678488351,0.0010440812174947048,1
ALOX5AP,7.053494640611059,0.1330881391922619,0.31388712073646674,0
INTS6L,6.881743761093924,0.14227106196853723,0.33124810702802615,1
CHIA,654.4313576718225,2.559738572013663e-140,3.1996732150170787e-138,1
HHEX,5.178704197626644,0.26944785737821797,0.5592324161322078,4
GNG10,28.31805249645795,1.0751878206964953e-05,5.8593341727329444e-05,0
CA3B,1.2319297477113023,0.8728141342331274,1.0,2
SQLE,90.32598523171737,1.122678681270087e-18,1.8404568545411264e-17,0
PCBD1,0.6403490570768788,0.9584761666243694,1.0,2
RGS18,0.7694104439645659,0.9425013369846014,1.0,1
MT-ND1,41.846498175601255,1.7949538872496786e-08,1.413349517519432e-07,0
DAB2,10.554121048470215,0.03205959633757373,0.09265779288316107,2
RAB12,3.062053783280528,0.5474950900776123,0.9554888133989744,1
LRRK2,1.3598958054352814,0.8511344944447506,1.0,1
BCL7B,0.7824217186873397,0.9407890230544996,1.0,1
IKZF5,1.1421274551363663,0.8875319092918524,1.0,4
KIF11,2.11406316039311,0.7147891913077647,1.0,1
MANEA,14.438567296348157,0.006019201977487723,0.02097282918985269,1
KPNA1,474.4948334903307,2.196768346656871e-101,1.830640288880726e-99,1
RAB30,1.423071966088435,0.8401752482770168,1.0,1
EMB,38.771568377763664,7.765837911368817e-08,5.627418776354216e-07,0
SPATA2,17.57829501619419,0.0014916488902119607,0.005919241627825241,1
FGD6,272.05959500831915,1.1476899680042537e-57,5.338092874438389e-56,1
ACTG1,6.185425939003464,0.18572189699314304,0.4159504971850908,1
FOXRED2,7.61725265180608,0.10664871640685619,0.26139391276190244,1
ENSGALG00000011177,17.356264480852726,0.0016478838849733758,0.006487731830603841,1
ENSGALG00000043736,0.4609210199537954,0.9771921113811987,1.0,1
LDB1,0.2567849237144995,0.9924303530666972,1.0,1
DCP1A,1.35523473111534,0.8519369020036641,1.0,1
C12orf66,0.7675494119908882,0.9427448112195934,1.0,4
KMT5B,2.217441724352139,0.6958373594023743,1.0,1
LIMD2,3.3880769776167465,0.49509920415476827,0.8912676942480077,1
POT1,1.8369712270002287,0.7657117529822484,1.0,4
DDB1,0.42994348634321045,0.9799527494778436,1.0,1
PAQR7,90.42926741814432,1.067366563990849e-18,1.764242254530329e-17,1
ENSGALG00000004646,21.288095598798648,0.00027762128187440574,0.0012533692183946082,1
NFKBIA,2.174032786771446,0.7037860253265242,1.0,1
RACGAP1,107.36966011761557,2.647533172620369e-22,5.295066345240738e-21,2
TIMP3,12.394147309949918,0.014648766450726183,0.04665212245454198,1
APBB1IP,4.097732442783778,0.39294075442642196,0.7498869359282861,2
ANXA2,627.2831779310964,1.9275459664424425e-134,2.2677011369911087e-132,1
KDM1B,1.7389423293021553,0.7836321435237605,1.0,1
ENSGALG00000049402,37.281060934749355,1.576426372363146e-07,1.1023960645896126e-06,1
BCL2L11,19.10204970338078,0.0007504767744443228,0.003114011512217107,1
CALM2,2.7886593467008485,0.5937918941647784,0.9970340745689417,1
BG8,48.296700321068315,8.184916947213404e-10,7.440833588375821e-09,2
DGKE,8.975079185858865,0.06172541012134459,0.1652621422258222,1
NPC1,11.522017536398142,0.02128321248604459,0.06489929942959731,1
ENSGALG00000046912,5.127893318671887,0.2744247703209395,0.5664081946768618,1
CDC14A,0.055216326292297745,0.9996258369869921,1.0,1
ANP32E,1.1541637811533128,0.8855860445774096,1.0,1
BCORL1,25.657691080106698,3.709275565018681e-05,0.00019021925974454775,2
RALGPS1,1.066961355758003,0.8994780994129995,1.0,1
BHLHE40,0.48448759910969963,0.9749934369217949,1.0,1
ENSGALG00000040101,0.13592168714511216,0.997792672709499,1.0,2
GATB,0.3105302758766118,0.9891243089981838,1.0,1
CEP112,0.36791886162561704,0.9850182013486306,1.0,0
ENSGALG00000053215,24.250273857583867,7.115800807929078e-05,0.00035401994069298896,1
PLEKHM3,84.53743098626035,1.9015340510840203e-17,2.859449700878226e-16,1
DGLUCY,1.955044002390086,0.7440273717532045,1.0,1
CEP76,0.08333017680210043,0.9991557475648633,1.0,1
ZDHHC23,2.7561497379808486,0.5994254971591144,0.999193636454261,1
CLCN7,2.6544508543400873,0.617208323331917,1.0,4
VPS36,7.742089162848847,0.10149597116693804,0.25083370801112,1
GPD2,34.20627097595231,6.760151612114908e-07,4.3755026615630475e-06,1
ENSGALG00000025996,6.71939442060255,0.15148107148515377,0.34863307591519854,2
ARHGEF39,3.7045333477527147,0.447466917429731,0.831929430966778,1
PLCL2,52.04339483970568,1.3509305638111708e-10,1.3244417292266381e-09,1
ALS2,3.2715913097449736,0.5134459248597348,0.9176870864338424,1
TSPAN5,179.01371432396036,1.2143596446058312e-37,3.519883027842989e-36,1
FKBP5,4.405831576236411,0.35385989911302373,0.6911326154551245,4
ZNF770,2.4016871333915413,0.6623223947767104,1.0,2
F2R,11.515060439102292,0.02134638769169301,0.0649813932776043,1
ACTN1,13.261042196008088,0.010068284350582135,0.03317391878280769,1
ENSGALG00000026970,0.9262584675874952,0.9207637586740784,1.0,0
GDE1,82.58957598409944,4.92252914355327e-17,7.1861739321945545e-16,1
IGHMBP2,1.1018675222029375,0.8939757897076458,1.0,4
BPGM,240.09107624863927,8.868169819862486e-51,3.477713654848034e-49,4
DNAJC12,5.6331289688687045,0.2282728132231385,0.49196726987745365,1
DEAF1,21.721188787091766,0.00022772475259990167,0.0010374703990883903,1
UBN1,3.8415678767354606,0.42787170368758176,0.8020088166590099,0
ITM2A,32.508486704361665,1.5058014937645312e-06,9.126069659178977e-06,1
ENTPD3,2.2716458654281024,0.6859360263038755,1.0,1
GBF1,0.34843684499345,0.98647660538095,1.0,1
ENSGALG00000015026,46.658810315771355,1.7959720127222053e-09,1.528486819338047e-08,1
RPS6,1.0391418882920447,0.9038038495475312,1.0,1
GRTP1,36.225860241527556,2.600049818693988e-07,1.7567904180364786e-06,1
COTL1,13.702718041087323,0.008306870129608351,0.028016425394969142,1
PIKFYVE,5.8084195756609605,0.2139197393476265,0.4655489430851502,1
SLC25A37,0.4843780426113452,0.9750038509430582,1.0,1
IPMK,13.792513569899826,0.007987575856220104,0.027030713557428438,1
KLHL21,5.034908807331751,0.28373435267806246,0.5808277434556038,1
RPL26L1,5.824351728648969,0.21265542247684283,0.4633015740236227,1
KYAT3,0.4197833726905819,0.9808253713091544,1.0,1
SMARCAD1,0.3894746854283413,0.9833295376099778,1.0,1
ZNF423,26.107849779509323,3.0098862386192336e-05,0.0001567649082614184,1
LIMD1,7.629666473613353,0.10612561638575353,0.2604309604558369,1
UNG,4.297107782246114,0.3672874019279291,0.7152627106678268,1
SGTB,3.5940676303074905,0.4637200213157746,0.8516437489729561,1
KLF13,10.962345870389097,0.026990470149907936,0.07997176340713462,1
AAMDC,12.307311561336348,0.015206500826082386,0.04819810087506303,1
GPX7,190.86893280548713,3.448022885248313e-40,1.0775071516400978e-38,1
FABP6,5.698390754890644,0.22283331712203536,0.48180176675034675,1
MITD1,0.9221767268610719,0.9213578703733,1.0,4
NLN,48.587002258725455,7.119925706980859e-10,6.502215257516766e-09,1
ARID5B,0.0645511190387516,0.9994902169195513,1.0,1
KAT2A,8.53018567584554,0.07397751676384344,0.19214939419180113,0
DIP2B,1.436432128486836,0.8378388638165595,1.0,1
CLIP2,7.7931124698579595,0.09945757714400938,0.24618212164358758,1
FECH,100.48613052239833,7.750845921439768e-21,1.4487562469980872e-19,4
SHROOM2,0.7135037120267088,0.9496532565983182,1.0,1
LMBRD1,1.5057803050756,0.8256170679174075,1.0,1
PNPLA2,5.615993636676226,0.22972013003447725,0.4945535630451609,1
HNRNPH3,22.69230876495692,0.0001458678104985204,0.0006929587197079354,0
PLCB4,11.830608662801039,0.0186563752111423,0.057985593934886254,1
HIST1H110,23.188736993620136,0.00011609302745243418,0.0005621938375420542,1
MTPN,0.2748398466420666,0.9913799167783286,1.0,1
SLC41A3,10.427067330696849,0.03381658545186859,0.09717409612605916,1
CDCA3,17.03528299122036,0.0019026751306560402,0.007346236025698997,4
TMCO3,54.17936363296704,4.8266687031615294e-11,4.900171272245207e-10,1
TSPAN6,0.3682182229220061,0.984995285323582,1.0,0
SMURF1,8.888984990754354,0.06393502479136445,0.1691402772258319,1
TLNRD1,0.49634852066456703,0.9738554758279596,1.0,1
SLC40A1,17.598076923737533,0.0014784601128700935,0.0058902793341437994,1
ASPM,0.2919988187138729,0.9903248023691499,1.0,4
MARC1,0.2003522623187672,0.9953052102032565,1.0,1
TAB2,8.661015343298523,0.07015408862884513,0.18364944667236946,1
ENSGALG00000054412,29.199547323526396,7.120609327662163e-06,4.000342318911327e-05,1
DERL3,5.331273879899054,0.2549635131315975,0.5367652908033631,4
SLC25A4,39.83289956582012,4.6868789009545906e-08,3.484668327847279e-07,2
TNFSF13B,4.976620292957215,0.2897048229552522,0.5876365577185644,2
TACC3,1.8468573801116506,0.7638992879592736,1.0,4
RC3H1,14.313026757941149,0.006360192827538059,0.02204572903826017,0
CBFA2T3,0.06606982052879365,0.9994662168434686,1.0,2
SGPL1,2.5690829439799123,0.6323095967578667,1.0,1
MADD,13.815054003145946,0.00790933231739836,0.026856816018330593,1
CA2,9.993620312983682,0.0405352842049751,0.11418389916894395,0
SOBP,1.169725414185752,0.883057533502738,1.0,1
PIGW,0.31094988298775494,0.9890964026016915,1.0,1
SH3RF1,152.45801400813227,6.052619155327896e-32,1.5198131829597948e-30,1
APP,11.161037867227613,0.024812559412096157,0.07419345930659668,0
ENSGALG00000051259,148.07404101964414,5.265093854503182e-31,1.284169232805654e-29,1
SVIL,0.575132589171387,0.9657865311702452,1.0,0
PRR11,1.1175009628327441,0.8914856354852968,1.0,1
FBXO7,0.14101484159267202,0.9976281575854787,1.0,1
ENSGALG00000007575,0.6714609253909698,0.9548011716385102,1.0,1
MGAT3,3.413680284851459,0.4911242211542918,0.8894001831621321,1
G3BP2,1.6120704468652205,0.8066210779244717,1.0,0
WAC,10.82974517446237,0.02854557200502188,0.08383427901621698,1
JAM3,1.262194388173421,0.8677563725465066,1.0,1
LHFPL2,0.3077496934951741,0.9893084292855421,1.0,1
ENSGALG00000034488,1.1079683065179136,0.8930058932408572,1.0,1
HLF,2.2136045458830362,0.696539353575509,1.0,2
RAD54L2,6.002311152084896,0.19897574171182245,0.442168314915161,1
ESS2,1.4700911412155384,0.8319259104434423,1.0,4
ENSGALG00000038574,0.8423682864882163,0.93267944147308,1.0,1
ENSGALG00000052210,17.432027256945823,0.0015928375754932654,0.006302992455178249,1
TREM-B1,26.075244620409816,3.055808445509421e-05,0.00015874329587061927,0
DCAF1,1.5055332293531913,0.8256608752540017,1.0,2
KLHL5,12.07509964515025,0.01680145566584604,0.05250454895576888,0
CHD7,0.0987168209143538,0.9988212245950155,1.0,1
ENSGALG00000048899,13.118749683038176,0.010709904112244472,0.03494259090454966,1
PIK3CA,8.942346241150084,0.0625568170322947,0.16681817875278585,1
KLHDC4,33.86896781727296,7.927494845598179e-07,5.065491914120242e-06,0
FAU,9.788591447585683,0.044143452373771666,0.12313375836477453,4
FBXO3,1.9619657085834654,0.7427544735590477,1.0,1
PBLD,0.49086349085071734,0.9743843024221157,1.0,0
MCM2,24.66025916708679,5.887448646056112e-05,0.00029585169075658856,0
SUSD3,0.26202256279611996,0.9921320063799419,1.0,4
CYB5R4,0.6613570204572026,0.956007481604999,1.0,1
TRAPPC5,1.3797660655413948,0.8477040365523405,1.0,1
SLC9A3R2,5.200212210015618,0.267364392164196,0.557009150342075,1
SEMA3E,542.8488800378266,3.606695790489193e-116,3.4349483718944696e-114,1
LRRC40,0.15145217122334462,0.997273500115516,1.0,2
FBXO42,21.90996176201114,0.00020886282121004054,0.0009580863358258741,1
XPR1,7.6137765407766445,0.10679562423766321,0.26143359666502625,0
UBTD2,1.525265131654765,0.8221568407473974,1.0,1
USP28,5.363120119436036,0.2520258876193807,0.5311399106836263,1
KIAA0355,19.347627588121032,0.0006714840056557974,0.0028154465645945388,1
USF1,58.08714405827866,7.316249371426264e-12,7.909458779920286e-11,1
PLEKHF1,0.5126434165359781,0.9722585267504114,1.0,1
SMAP2,2.0433479260660357,0.727786094478335,1.0,1
SRSF4,1.2140542994514838,0.875779292975148,1.0,0
POLG2,6.657283765388017,0.15514609728981862,0.35624821421313113,1
ENSGALG00000009552,1.90001443115988,0.7541423447030418,1.0,4
PGK2,0.7007208323243362,0.9512399980373211,1.0,0
IFT172,46.0618446971933,2.390935998802537e-09,2.000783262596265e-08,1
DYNC2LI1,274.1261817882776,4.114656109258126e-58,1.9593600520276793e-56,1
ENSGALG00000041500,2.494465589714879,0.6456270883454832,1.0,0
UCHL1,92.01573297380014,4.911430481257744e-19,8.395607660269647e-18,1
