,ktest,p-value,p-value_adj,cluster
MARCKSL1,0.09337422619875962,0.9989434912689519,1.0,1
FTL,1.5390799984994141,0.8196971191309264,1.0,1
PCNA,0.1892738113961176,0.995794676851354,1.0,4
RPLP1,0.9993777874535674,0.9098903226348631,1.0,4
RLN3,5.377180598811604,0.25073819123497654,0.892306730373582,1
PDLIM1,19.889798521195786,0.0005250454467854293,0.005440885458916366,4
LAMP3,23.578634992788682,9.700895690366207e-05,0.0012437045756879751,0
ATP1B1,1.5366154413804145,0.8201363094881503,1.0,4
LY6E,5.107183856430699,0.276475512176518,0.9356193305465923,0
CSTA,0.026436796982603938,0.9999134030341512,1.0,0
ENSGALG00000043758,5.513288622020791,0.2385638659897052,0.8690415860229319,0
HINT2,20.824236478651187,0.00034311583890331835,0.0037705037242122897,0
CD200R1,2.467644877199844,0.6504386988183022,1.0,1
RPLP0,3.066940063455725,0.5466863099365044,1.0,4
ENSGALG00000037441,0.36468555914252276,0.9852647393666798,1.0,1
C11H16orf70,4.786847464108533,0.30987559457834557,1.0,1
CDC20,0.6134546141507868,0.9615569026877755,1.0,4
CCNB1,0.312701940552022,0.9889795365747219,1.0,4
HIST1H103,2.3856379378720614,0.6652242664403154,1.0,4
ENSGALG00000040725,2.770396807913447,0.5969534780534561,1.0,1
TEC,2.6583271247477653,0.6165262702565468,1.0,1
MT-ATP8,0.964153223091907,0.9151819405812395,1.0,0
RRM2,0.12212324911245051,0.9982099190782682,1.0,1
ALAS1,10.076440129500915,0.039159556469287655,0.23171335188927608,0
DPYSL3,0.042513014191549056,0.9997772565842098,1.0,1
CHAC1,17.0731631381605,0.0018706927280102397,0.016929345954843796,1
TARP,3.5236497430727445,0.47429147270517347,1.0,1
RPLP2,2.945977129034601,0.5669063252387281,1.0,4
PPP1R14B,19.139502240699013,0.0007378611707341861,0.007563038192455932,1
CLCN5,11.463365204120805,0.021821545436367076,0.14694643391492979,1
ARAP2,0.5089733796548933,0.972621560846292,1.0,1
RPS26,0.23938789334220967,0.9933834259557857,1.0,1
LPAR3,14.627815776526331,0.005538796020803783,0.043612567092943165,1
RFESD,0.16246974199528402,0.9968738127589057,1.0,1
ALG10,1.129914206211911,0.8894974046480866,1.0,1
AvBD14,0.15534610717804725,0.9971351944994409,1.0,1
MAMLD1,0.11985259683918645,0.998274567766923,1.0,1
ENSGALG00000050194,0.661110909872215,0.9560367123794873,1.0,1
DIPK1A,9.549895827118469,0.04873203430738016,0.2737754736369672,1
TOP2A,4.258522383815204,0.37214777605110105,1.0,4
ENSGALG00000032052,0.11316416119855353,0.9984583550688781,1.0,1
ENSGALG00000011164,0.2701708188026553,0.9916574828298786,1.0,1
HMGB2,1.8815200977288065,0.7575389113880417,1.0,2
CD83,32.38131296286129,1.5987468201160018e-06,2.7329005472068408e-05,1
CDKN2A,0.2699046982714583,0.9916731794058418,1.0,1
ENSGALG00000040833,0.3924704616087354,0.9830887153239862,1.0,4
SLC20A1,2.9543201163732595,0.5654986944977883,1.0,1
TUBA3E,0.1104415489332149,0.9985303165099416,1.0,4
PABPC1L,4.592875833888775,0.33167641114980206,1.0,1
LCP1,0.04984799290490789,0.9996945102576977,1.0,0
ENSGALG00000051178,2.389802433613551,0.6644709126832811,1.0,1
TANK,1.800889144637328,0.7723196748411763,1.0,1
HSPA8,5.109756740117721,0.2762200298805275,0.9370442521675606,0
ENSGALG00000030007,1.2055036723882422,0.8771916453949595,1.0,1
ENSGALG00000001136,3.288683156997874,0.5107273081283622,1.0,1
RNF138,4.663130055754135,0.3236402058655322,1.0,1
SLC4A1,0.38356403411198753,0.983800312737961,1.0,1
PACS2,0.16839930861548294,0.9966480450771291,1.0,1
ENSGALG00000031149,136.8125771241097,1.3580794308407026e-28,8.487996442754391e-27,2
YIPF6,1.2637299607233599,0.8674985315816561,1.0,1
STK26,0.675591761322466,0.9543044903798281,1.0,1
CYP3A4,0.7941815189629595,0.939226406926231,1.0,1
TRAF3,1.6199443050798559,0.8052031342462104,1.0,1
ENSGALG00000051895,1.5343678216076349,0.8205366988210676,1.0,1
LYVE1,1.0903121780665819,0.895806225762507,1.0,1
REEP1,23.404194433636402,0.00010512818931661816,0.001339212602759467,4
LGALS2,4.441450121995698,0.34954654417619946,1.0,1
CHN1,2.8024934452361094,0.5914023769481009,1.0,0
C15orf48,14.689366172661583,0.005390816041200528,0.04261514657075516,1
HSP90AA1,9.677076645615816,0.046233166701496915,0.2672437381589417,0
GSTT1,0.8971106306894188,0.9249749806068168,1.0,1
PDK4,4.05520900197822,0.3985856838678906,1.0,1
ENSGALG00000031327,6.4965291895984905,0.1650092038236177,0.673506954382113,1
SLC38A9,2.0445461935832925,0.7275657379267788,1.0,1
TRAF6,0.8323702859440041,0.9340564481751665,1.0,1
ALDOB,0.9153653312387244,0.9223461369531257,1.0,1
VAMP1,2.477010817340506,0.6487570394497184,1.0,1
PTTG2,0.19128942097545715,0.9957074954675924,1.0,1
TREM-B2,2.3420744037618015,0.6731196525594998,1.0,0
ENSGALG00000052796,0.00891220604595156,0.9999901010184252,0.9999901010184252,1
ENSGALG00000007302,0.4437606529908831,0.9787398490878872,1.0,1
BCL2L1,1.9511095580279156,0.7447508699051497,1.0,1
METTL7A,0.452498315764182,0.977957454228613,1.0,1
ENSGALG00000002527,1.5333569467803019,0.8207167308581353,1.0,1
ENSGALG00000003283,1.7483931695038357,0.7819093191795875,1.0,1
ENSGALG00000048687,5.2821876849390454,0.2595490181029332,0.9075140493109553,4
RNF169,8.296153308811617,0.0813126665330368,0.406563332665184,1
FARP2,0.44246102291405187,0.978855208166178,1.0,1
ENSGALG00000049285,3.8140358344521177,0.43175795712371123,1.0,1
LGI1,23.388241971922696,0.00010590352559580034,0.0013405509569088651,1
SQSTM1,0.3698822790170807,0.9848676252445799,1.0,1
ERMP1,0.6590435795617585,0.9562819632693133,1.0,1
SIN3A,0.8813655048692959,0.9272188866807419,1.0,1
FTH1,3.4860992620628797,0.479995127806345,1.0,4
UBE2D1,0.8006729960117895,0.9383578171428998,1.0,1
PPP1R10,0.38085945718621717,0.9840137876469363,1.0,1
ENSGALG00000036805,0.10066639338557523,0.9987749982496434,1.0,1
ZNF831,0.030269543813126035,0.999886618404366,1.0,1
TNRC6A,0.763153456865276,0.9433184781797513,1.0,1
TRIM62,16.383270226980564,0.0025457212512246647,0.02204087663397978,1
ADAM9,4.340229060174224,0.36191466988735993,1.0,1
ENO2,12.50949811489299,0.013938607645173203,0.10027775284297269,4
MT-ND6,6.861482281102752,0.14339183800170732,0.6070586947827532,1
TMEM243,0.7231735143556732,0.948440706652774,1.0,1
ENSGALG00000047058,8.408505585876155,0.0777095860362998,0.391484060636271,1
LUZP2,1.7259584255332734,0.7859970190285365,1.0,1
TMBIM1,10.992735473394317,0.026645779044751246,0.17194198761507085,1
ENSGALG00000045540,5.748465297701532,0.2187370333187984,0.8223196741308211,1
COPB2,2.0171124152119795,0.7326112677122858,1.0,1
BTG1,4.601663135163297,0.3306624737368238,1.0,0
ENSGALG00000001805,0.4057934109257096,0.9819998373318812,1.0,1
EFHC1,0.028676473833305908,0.99989818479371,1.0,1
SMOC1,1.2109263225523508,0.876296414713965,1.0,1
ENSGALG00000052861,0.9762792010744483,0.9133712532604796,1.0,1
BLVRA,0.5327652146248822,0.970233891024999,1.0,1
TSPAN9,2.67338602673697,0.61387968321197,1.0,1
LAMP5,1.6047683168391826,0.8079348640730819,1.0,0
CYP51A1,24.343858986041706,6.814713220669174e-05,0.0009026110226051887,0
ENSGALG00000013101,84.69523968991628,1.7604659742818958e-17,7.491344571412323e-16,2
CD74,1.2631425962075433,0.8675971707387881,1.0,1
HSPB9,1.3713815100536704,0.8491534800284906,1.0,1
MCU,0.07042921496531965,0.9993943314566638,1.0,1
CAP2,3.001126278712195,0.5576369380024162,1.0,1
ATP6V0C,8.72932376656929,0.06823289275949711,0.356307533992152,0
ENSGALG00000002012,0.3625693973234024,0.9854251320935271,1.0,1
PLK3,3.884658092610803,0.421840674019461,1.0,1
HBE,51.776955563565004,1.5358300863709247e-10,3.700795388845602e-09,1
CAPN15,1.2060342143699179,0.8771041279852149,1.0,1
ATF2,17.08443487871389,0.0018612787175437211,0.016920715614033827,4
CBX1,53.07309024666515,8.226864316821636e-11,2.0313245226720087e-09,4
ENSGALG00000027159,1.0519222072200156,0.9018233143629283,1.0,1
EXD2,1.6072754213904377,0.8074839221126833,1.0,1
ALKBH2,1.3057506864905282,0.8603990896144402,1.0,1
SGCB,0.4446813295862654,0.9786579677754199,1.0,1
PTPN7,1.0002358512954592,0.9097602247000682,1.0,0
S100A11,0.47394645425153553,0.9759872293468181,1.0,1
PNRC1,0.5130959830505063,0.9722136252119798,1.0,1
RO60,16.767904846128268,0.002144280140566004,0.01897593044748676,1
ENSGALG00000051595,0.24386739411391997,0.9931436276805442,1.0,1
CA6,0.09492988031447747,0.9989085581362454,1.0,1
ENSGALG00000012080,0.4354110618521509,0.9794763809165351,1.0,1
PDCD4,2.454280145266847,0.6528409229982475,1.0,4
ITPKA,0.3829644780367398,0.9838477416697701,1.0,1
SLC48A1,56.72210658717515,1.4148900254884438e-11,3.723394803916957e-10,2
ANKRD46,4.339824712883365,0.36196476116422294,1.0,1
P3H4,1.128106909333501,0.8897874767387732,1.0,1
THSD1,0.09835605856162022,0.9988296844154789,1.0,1
HEBP1,0.5101672489284477,0.9725036784185745,1.0,1
GZMA,9.07494388446013,0.05925329588650516,0.3194247756684914,0
ENSGALG00000026294,5.733610219562443,0.21994527870585429,0.8253106142808792,1
APLP2,0.41455107829821275,0.9812683211860367,1.0,0
NMRK2,5.094572853211409,0.2777306548806532,0.9382792394616661,0
ENSGALG00000049131,1.7913774366107154,0.7740595223717032,1.0,1
SH3TC1,3.2886605847898647,0.5107308924631965,1.0,1
ENSGALG00000043329,2.131172124421281,0.7116478599066317,1.0,0
KIF4B,0.41160000300246163,0.9815162067428425,1.0,4
ARRDC3,0.6532911542132437,0.9569616674352096,1.0,1
BUB1B,8.871825001444286,0.06438432340940659,0.3397589625826205,2
FNDC3B,2.001796739638223,0.7354283906002995,1.0,1
UBE2C,3.9582628957832804,0.41168382047090046,1.0,4
NCMAP,1.4683963310646382,0.8322245261638135,1.0,1
ENSGALG00000044768,0.5676257616382356,0.9665923657756561,1.0,1
DEUP1,0.16621544843269273,0.9967320585820751,1.0,1
RPL4,1.5839178642421634,0.8116796509692835,1.0,4
KDM2A,4.0083314676499135,0.4048794824334419,1.0,1
TMSB4X,2.4321898644587696,0.6568179939627162,1.0,4
RBM38,66.90027206595282,1.0232492691084089e-13,3.4686415901979963e-12,2
C3,0.45263407967624475,0.9779452043167537,1.0,1
SLC4A4,0.26461374348001293,0.9919824726160178,1.0,1
TTC28,0.8624515127598225,0.929884859976081,1.0,1
UBE2H,21.10267853740141,0.0003021648331196058,0.0033573870346622864,0
ENSGALG00000016651,0.8850233812880346,0.9266995584695766,1.0,1
MGST2,0.45530156535305,0.9777039422387258,1.0,1
ENSGALG00000033705,5.662175253478389,0.22583765281794624,0.8362720621286578,0
THADA,2.1407872089518656,0.709883172553998,1.0,1
ENSGALG00000044661,3.3043926997119,0.5082365745542654,1.0,1
E2F7,2.816427499885916,0.5890003742991666,1.0,1
UGP2,0.04712779378301408,0.9997266944252257,1.0,1
PCMTD2,2.1634323724629194,0.7057292997141967,1.0,1
SRGAP1,2.424551190857423,0.658195072736703,1.0,1
EIF2AK2,0.2888958746378932,0.9905196571088807,1.0,1
ENSGALG00000000264,1547.1567806712283,0.0,0.0,2
SMIM5,7.046731019103417,0.13343921662408237,0.5755053045348588,1
MYSM1,1.6204405043198207,0.8051137332448663,1.0,1
MEP1B,0.4131737730883228,0.9813841874595934,1.0,1
ENSGALG00000046098,0.35972429488024116,0.9856395689013726,1.0,1
FUCA2,1.5201168189795864,0.8230721510663765,1.0,1
C1QTNF6,0.8356995672355655,0.9335989744418598,1.0,1
INPP5D,0.7706280474054817,0.9423418446289233,1.0,1
ATG7,3.352290431997932,0.5006901615966552,1.0,1
NEU2,6.2937815928095215,0.17825646543104964,0.7137658094714207,1
ZBTB21,7.041758155877012,0.13369788463397922,0.5750446650923837,1
AKAP10,21.438185559562104,0.0002592096390468527,0.00292892247510568,1
USP54,0.8832929544577286,0.9269453860789543,1.0,1
CHGB,1.5947157170001152,0.8097415726414491,1.0,1
ENSGALG00000037737,12.761335718399906,0.012502786633296367,0.09092935733306448,0
SLC35F5,3.5478673474051146,0.47063743329905094,1.0,1
FLVCR1,2.1651707426660245,0.7054105660565658,1.0,1
TFPI,0.41536865889743757,0.9811993973775914,1.0,1
ENSGALG00000046788,1.457071067207202,0.8342176028598127,1.0,1
SF3B1,0.27918074220872513,0.9911181816055389,1.0,1
CYP1B1,0.8315114608965861,0.9341742856682239,1.0,1
INKA2,2.4617989240286153,0.6514891009831655,1.0,1
UBIAD1,5.657697193855457,0.22621159280580191,0.8362529537731852,0
E4F1,3.64375062046806,0.4563598469287199,1.0,1
CR1L,58.068986988048216,7.380741635705395e-12,2.050206009918165e-10,2
PGRMC1,3.031805775816456,0.5525169608857508,1.0,0
GNAI1,1.6240870897027089,0.804456563325728,1.0,1
TFRC,2.449356181009648,0.6537267267996343,1.0,4
ENSGALG00000051549,2.6966720202090344,0.6097970917886124,1.0,1
HDX,453.49064404429026,7.642004930719908e-97,8.491116589688786e-95,2
BAK1,1.6240726267190184,0.8044591703244911,1.0,0
ENSGALG00000007728,25.98486613140382,3.186773896812215e-05,0.00045525341383031645,4
AS3MT,1.923170736019197,0.7498872924410449,1.0,1
VLDLR,7.169112775494079,0.12721673914727102,0.5565269924628489,1
TPX2,11.365649559536184,0.022747864403124294,0.15180963625286628,2
PODXL,0.882144019147337,0.9271084575175994,1.0,1
FBRSL1,0.3091419667919967,0.9892164129063837,1.0,1
HOXD4,0.3143834189983131,0.9888668575962606,1.0,1
SIRT5,1.2312102861418284,0.8729338013093553,1.0,1
RPS28,0.010629291175495648,0.9999859272097529,1.0,1
CNN3,0.7481138365343094,0.9452656308937577,1.0,1
WDR60,3.197882750878698,0.5252729868291532,1.0,1
GAS6,2.0776089577221355,0.7214870262485623,1.0,0
GAN,3.031648505122195,0.5525431395052245,1.0,1
RPL22L1,5.271345630973926,0.2605713320148833,0.9090327835793169,2
FNIP1,195.4496703196885,3.5733023291491837e-41,2.6468906141845805e-39,2
ENSGALG00000017139,1.5488076376274558,0.8179620565996535,1.0,1
EML1,3.434561360873971,0.4878979323372251,1.0,1
ENSGALG00000006723,29.975468289538995,4.95104282189458e-06,7.921668515031328e-05,4
JUN,56.5192836866315,1.5604953995262772e-11,4.053234803964356e-10,4
FAM217B,111.32839346579658,3.7901400326118306e-23,2.105633351451017e-21,2
IFT81,2.1559841775610957,0.7070951755647904,1.0,1
WDR41,0.37283313716486666,0.9846400939710547,1.0,1
FRRS1,21.831117217202337,0.0002165446889506261,0.002532686420475159,2
NHLH1,1.8234413011595307,0.768190945427761,1.0,1
RPS23,7.556143231508454,0.10925894430202628,0.5081811362884944,4
CISH,0.34417419256640125,0.9867869749892904,1.0,1
ADAR,24.771805860671034,5.5913718455169426e-05,0.000765941348700951,4
SMIM14,11422.999488526331,0.0,0.0,2
SUPT7L,0.07507653649008662,0.999312825465539,1.0,1
JAZF1,0.12427941912249924,0.9981474759101993,1.0,1
LCOR,24.656068937769277,5.8988691774790404e-05,0.000802567235031162,1
ENSGALG00000047524,5.2973255235302705,0.25812739730261075,0.9068482015243741,1
NEPRO,37.03838513823678,1.7687999064681288e-07,3.434562925180833e-06,1
MANSC1,0.21920007511134815,0.9944152393908259,1.0,1
ALOX5AP,1.7823391525133752,0.7757118809636339,1.0,0
INTS6L,0.2842764302745625,0.9908064393856144,1.0,1
CHIA,0.35309304731153407,0.9861339801224731,1.0,1
HHEX,1.0358597114033747,0.9043106066644129,1.0,4
GNG10,0.9220550599218666,0.921375557739861,1.0,0
CA3B,29.67985823537981,5.686616046243303e-06,8.955300860225675e-05,2
SQLE,2.3261135059102855,0.6760188165090963,1.0,0
PCBD1,69.97757596388826,2.2947198468538358e-14,8.659320176806927e-13,2
RGS18,2.1367529519862627,0.710623526814913,1.0,1
MT-ND1,25.409261398143713,4.162136602748236e-05,0.0005862164229222867,0
DAB2,16.211911958262018,0.0027476005471124554,0.023483765359935516,2
RAB12,1.3607074189916384,0.8509946842739914,1.0,1
LRRK2,0.06525827598771922,0.999479108866656,1.0,1
BCL7B,0.789481919888302,0.9398525725699135,1.0,1
IKZF5,5.233024784566228,0.264212319538969,0.907946115254189,4
KIF11,0.13188656258809361,0.9979190042730806,1.0,1
MANEA,2.32647623939007,0.6759528924559746,1.0,1
KPNA1,0.4297310817293494,0.9799711601674626,1.0,1
RAB30,43.12532464389994,9.746419096435108e-09,2.073706190730874e-07,1
EMB,6.052905215091606,0.1952319645682633,0.7571596612502083,0
SPATA2,0.21977109354128901,0.9943871633787136,1.0,1
FGD6,1.229415868810225,0.8732321471456335,1.0,1
ACTG1,1.4270511579692229,0.8394800315692585,1.0,1
FOXRED2,0.24606935806002858,0.9930243207445424,1.0,1
ENSGALG00000011177,7.377821859049425,0.11721908366124359,0.5328140166420163,1
ENSGALG00000043736,4.077525900042964,0.3956155226512312,1.0,1
LDB1,5.057858760103659,0.2814121813444668,0.9475157621025819,1
DCP1A,0.6000317965347717,0.9630601535028511,1.0,1
C12orf66,3.3191339629138747,0.5059063727832136,1.0,4
KMT5B,0.78785177826901,0.9400692442001701,1.0,1
LIMD2,4.749221942347105,0.3140098508936125,1.0,1
POT1,2.2945490073004136,0.6817616708746644,1.0,4
DDB1,11.309562204996691,0.023296653778544296,0.15377329226761913,1
PAQR7,1.8571892509489205,0.7620043145793229,1.0,1
ENSGALG00000004646,1.6085956130714625,0.8072464094021876,1.0,1
NFKBIA,0.45744781417515423,0.9775090291683881,1.0,1
RACGAP1,5.780046932832409,0.21618769802318047,0.8166894896993141,2
TIMP3,4.5486972142196,0.3368122396071441,1.0,1
APBB1IP,186.75571953555064,2.6386445790225432e-39,1.8847461278732453e-37,2
ANXA2,0.34182246576804254,0.9869568531200541,1.0,1
KDM1B,9.564695465650084,0.04843474017806829,0.2744177913771575,1
ENSGALG00000049402,0.816213292251723,0.9362613248356355,1.0,1
BCL2L11,3.6319652071152313,0.45809836691975836,1.0,1
CALM2,0.5296104793844404,0.9705551126588201,1.0,1
BG8,151.68529481710425,8.862557307121288e-32,6.112108487669854e-30,2
DGKE,9.414953246546688,0.05152440914327285,0.286246717462627,1
NPC1,35.762167654138544,3.238701212353475e-07,6.1107570044405184e-06,1
ENSGALG00000046912,0.9331290757418494,0.9197605437875667,1.0,1
CDC14A,0.7056107808136999,0.9506351991064951,1.0,1
ANP32E,1.6023173958474026,0.8083755659944514,1.0,1
BCORL1,1054.9270886449544,4.45151999862412e-227,8.903039997248241e-225,2
RALGPS1,8.267139680993544,0.0822683718778971,0.41031606921644437,1
BHLHE40,2.289071276822329,0.682759506384657,1.0,1
ENSGALG00000040101,23.14216672309503,0.00011860829221149223,0.001482603652643653,2
GATB,4.679356923620985,0.3218067952162497,1.0,1
CEP112,10.778850702474447,0.029165142981792753,0.1822821436362047,0
ENSGALG00000053215,1.378616355337367,0.8479029505280834,1.0,1
PLEKHM3,22.91218517572243,0.00013184511175207383,0.0016378274751810413,1
DGLUCY,0.5655141838464557,0.9668176710817034,1.0,1
CEP76,0.14603007514092345,0.9974606700577718,1.0,1
ZDHHC23,10.347354959741551,0.03496587148659451,0.21063778003972597,1
CLCN7,2.7506474893490203,0.6003814937310779,1.0,4
VPS36,5.332799098813792,0.2548221525594575,0.9020253187945398,1
GPD2,6.977767295898238,0.13706779687567408,0.5870141193819018,1
ENSGALG00000025996,15.358892934157826,0.004011906510931595,0.03288447959779996,2
ARHGEF39,0.023382942386950673,0.9999321851267359,1.0,1
PLCL2,2.387146347826379,0.6649513669451592,1.0,1
ALS2,1.695782579172349,0.7914835809639024,1.0,1
TSPAN5,14.079036063519467,0.007047030922113583,0.05400023695106193,1
FKBP5,0.3484836936354525,0.9864731767314013,1.0,4
ZNF770,4174.384394180242,0.0,0.0,2
F2R,2.1235880263530413,0.7130401639787538,1.0,1
ACTN1,0.6546656244521507,0.9567996248736035,1.0,1
ENSGALG00000026970,5.548320974476185,0.23551456583581654,0.8626907173473133,0
GDE1,0.2023930357806037,0.99521231197753,1.0,1
IGHMBP2,7.933976262696236,0.09402688897171806,0.4564412086005731,4
BPGM,53.75076868852691,5.93457666222885e-11,1.5024244714503416e-09,4
DNAJC12,0.7477752872764007,0.945309183804325,1.0,1
DEAF1,0.7779050996170052,0.9413854102867428,1.0,1
UBN1,1.5410948277164707,0.8193379509474841,1.0,0
ITM2A,0.10250819949891646,0.9987305388768836,1.0,1
ENTPD3,1.568649915226251,0.8144153469193114,1.0,1
GBF1,1.2777275808930173,0.865142886127026,1.0,1
ENSGALG00000015026,0.14263941880767278,0.9975744986581063,1.0,1
RPS6,1.075657298841613,0.8981149646811791,1.0,1
GRTP1,0.9221882788956829,0.921356190927542,1.0,1
COTL1,1.8819872320629192,0.7574531430587348,1.0,1
PIKFYVE,0.4099236132119971,0.9816563942032851,1.0,1
SLC25A37,0.34629918055415926,0.9866326465310257,1.0,1
IPMK,0.040522498609286306,0.999797492473351,1.0,1
KLHL21,24.498714208247932,6.344050164270145e-05,0.0008515503576201536,1
RPL26L1,2.2563609329161993,0.6887250853374012,1.0,1
KYAT3,1.353634240634922,0.852212223025495,1.0,1
SMARCAD1,1.2234395661450483,0.8742245746436925,1.0,1
ZNF423,2.474280909650262,0.6492470402629542,1.0,1
LIMD1,2.914669331533246,0.5722053363427163,1.0,1
UNG,0.9768075216481855,0.913292098805413,1.0,1
SGTB,1.0049902055730522,0.9090383697573815,1.0,1
KLF13,0.33637410551377833,0.9873467014804062,1.0,1
AAMDC,4.070517146561885,0.396546505292192,1.0,1
GPX7,0.8809882020517006,0.9272723859700666,1.0,1
FABP6,3.176080430583021,0.528803009308884,1.0,1
MITD1,24.619517460218788,5.999428652674006e-05,0.0008107336017127035,4
NLN,3.28561812902547,0.5112141616955369,1.0,1
ARID5B,1.06112628101078,0.9003898820988525,1.0,1
KAT2A,2.9884561009118262,0.5597590992369333,1.0,0
DIP2B,0.2425331245936334,0.9932154628660993,1.0,1
CLIP2,3.7345448753756516,0.4431215222568905,1.0,1
FECH,0.33404506853159194,0.987511761814212,1.0,4
SHROOM2,0.47824372234692075,0.9755841014938319,1.0,1
LMBRD1,1.7092554286619954,0.7890356846259742,1.0,1
PNPLA2,1.1060815088379403,0.8933061102459776,1.0,1
HNRNPH3,3.375372039630318,0.49707944722896014,1.0,0
PLCB4,5.390709309695225,0.24950455119708764,0.8910876828467416,1
HIST1H110,1.6823916662584248,0.7939136607171265,1.0,1
MTPN,1.1190864617482172,0.8912322233446636,1.0,1
SLC41A3,1.5755655222576688,0.8131769113181305,1.0,1
CDCA3,0.3034337702784501,0.9895914354516113,1.0,4
TMCO3,0.7803588559032419,0.9410616705633137,1.0,1
TSPAN6,4.422591185967843,0.351825091597566,1.0,0
SMURF1,59.43770674557406,3.807772321500781e-12,1.1366484541793374e-10,1
TLNRD1,3.717264953625886,0.4456198158603395,1.0,1
SLC40A1,0.5916954202222118,0.9639820289475935,1.0,1
ASPM,2.3728476336620976,0.6675395976889709,1.0,4
MARC1,6.174476693700274,0.18649164763898232,0.7327766115480642,1
TAB2,3.7751083320268526,0.43729627816180605,1.0,1
ENSGALG00000054412,0.5518671966190827,0.9682592051034511,1.0,1
DERL3,4.96976205109784,0.2904141936764653,0.9712849286838304,4
SLC25A4,1655.6882150051704,0.0,0.0,2
TNFSF13B,22.565181261602785,0.0001546404571400918,0.0018858592334157537,2
TACC3,0.0706464255021029,0.9993906338064359,1.0,4
RC3H1,9.621907918896438,0.047301692145094276,0.270295383686253,0
CBFA2T3,20.053237327771576,0.0004874579948039263,0.005104272196899752,2
SGPL1,0.5353229382198528,0.9699724315823979,1.0,1
MADD,6.100901900584843,0.19173851626640928,0.7489785791656612,1
CA2,7.303200072854422,0.12070704531003101,0.5400762653692663,0
SOBP,9.133831463222496,0.05784000818318587,0.31520440426804286,1
PIGW,1.2607277604722256,0.8680025288338372,1.0,1
SH3RF1,10.992271624217402,0.02665100808033598,0.1717829546442353,1
APP,0.544189310127567,0.9690590027869135,1.0,0
ENSGALG00000051259,5.446011831969713,0.24451600011662922,0.8818035702131998,1
SVIL,5.205790343112631,0.2668262890885854,0.915356051761871,0
PRR11,4.3158823577337975,0.36494052303075974,1.0,1
FBXO7,0.34188388247037194,0.9869524289313192,1.0,1
ENSGALG00000007575,0.4322022620109711,0.9797565231266809,1.0,1
MGAT3,0.01127402500082027,0.9999841716260782,1.0,1
G3BP2,6.1860070085981045,0.18568112641175905,0.7310280567392088,0
WAC,5.6702332813034335,0.22516613048406023,0.8370488122084023,1
JAM3,0.36446042571488324,0.9852818394593289,1.0,1
LHFPL2,0.13219923088013658,0.9979093422931835,1.0,1
ENSGALG00000034488,5.895300513268992,0.20710492574871844,0.7919882437809501,1
HLF,105.19136015583864,7.7110968227493275e-22,4.1681604447293663e-20,2
RAD54L2,3.111825053350645,0.5392892481654985,1.0,1
ESS2,9.036527861960586,0.06019291495231287,0.3218872457342934,4
ENSGALG00000038574,1.796303015604562,0.773158670334535,1.0,1
ENSGALG00000052210,0.5244922496229686,0.9710732730333717,1.0,1
TREM-B1,1.0908306046965293,0.895724291256565,1.0,0
