,ktest,p-value,p-value_adj,cluster
RIC8A,0.37503340174643696,0.9844694817121266,1.0,1
COMMD10,1.5921699003817484,0.810198757514635,1.0,2
NCLN,0.446561894355321,0.9784903079851759,1.0,2
AGAP3,1.398361062353155,0.8444798216876789,1.0,1
ANO5,5.7787623268217345,0.21629088176965625,0.4050391044375585,1
SMTNL2,114.73424479634278,7.111211281301344e-24,9.001533267470057e-23,1
ACAT2,172.90231921740366,2.491747323471357e-36,4.4495487919131374e-35,0
ARL6,177.0895234256506,3.144407125669782e-37,5.769554359027123e-36,1
MELK,5.687737834671087,0.22371339624789238,0.4169867590827444,1
SREK1,9.538127932996964,0.048969671410082835,0.11157829226485419,1
ABHD18,0.02103553972910761,0.9999450745705698,1.0,1
PCBP4,10.267947585658682,0.03614809605809336,0.08505434366610203,1
ENSGALG00000004881,4.1457408332630195,0.3866411400923143,0.6588346337057881,1
MAN1B1,0.6350417994331533,0.9590912712722541,1.0,4
FAM168B,8.546286874245896,0.07349655278413765,0.1594285309851142,4
MCAM,10.636582832902857,0.030966707898490847,0.07381813563406638,1
OAT,12.869599913117538,0.011930844199323668,0.031688829214671095,1
ZDHHC8,2916.137305127917,0.0,0.0,1
ENSGALG00000002892,6.059249656046475,0.1947669523717172,0.37079981793590544,1
PAPSS1,0.015394593719830658,0.9999705273900819,1.0,1
ENSGALG00000010979,1.2482679881037628,0.8700894582339656,1.0,1
ATP13A3,1.339040499465995,0.8547177853170917,1.0,1
RPL8,42.05524155412708,1.624755142103016e-08,9.102269703658353e-08,1
LRP12,1.068239010872883,0.8992781427723825,1.0,1
GP1BB,114.24848027781081,9.028487750328323e-24,1.1356588365192858e-22,4
PHAX,0.5344494723437905,0.9700618235019429,1.0,1
TLR21,2.746593138163062,0.6010863827962225,0.915592357648473,1
ENSGALG00000013777,2.7722606606034987,0.5966304403286294,0.9115820325876691,2
PLCB2,2.469710490184954,0.650067687810625,0.9619350574196508,4
ELOVL7,36.84649960056415,1.9373414419798643e-07,1.0038038559481163e-06,1
MED7,0.11309068646064968,0.9984603187937591,1.0,0
NCOR2,6.2102568261200455,0.1839867769173271,0.35246508987993697,0
LRRC49,0.7291350851233388,0.9476879640471121,1.0,1
ATL2,0.1908384716730624,0.9957270729771469,1.0,1
BAHD1,0.1872323660408263,0.995882123034474,1.0,1
ZWILCH,0.11890623422023448,0.9983011752620944,1.0,1
FAM175B,4.419450788776608,0.35220566169388523,0.6114681626629952,1
CAST,31.904282524473725,2.0012329182072454e-06,9.462094175920782e-06,1
MAP1A,0.028011752069207824,0.9999028287449504,1.0,1
BID,67.88185612594818,6.352967997672113e-14,4.831154370853318e-13,0
DUSP7,3.595175653752568,0.4635549848286823,0.759303824453206,2
SEC14L1,58.91973540697925,4.891815079951172e-12,3.3391229214683773e-11,2
SERPINB6,0.6363651198234518,0.9589382265724904,1.0,1
RPL5,3.635508205778339,0.4575752382195287,0.7538307054687459,2
ROCK1,27.511143154474237,1.5667049144762323e-05,6.709657021311487e-05,1
PRKAG2,9.484414800005423,0.05006847556712669,0.11353395820210134,4
PDXDC1,2.7093050555151676,0.6075873319670478,0.921983811786112,2
ENSGALG00000041014,2.4116208066685396,0.6605282190905017,0.9678069144183175,1
PDIA2,1.7000471379293933,0.7907090614190128,1.0,1
FOXN2,1.0783303334284708,0.8976949238848763,1.0,1
MMACHC,287.629870361555,5.044064018364732e-61,1.4835482406955094e-59,1
PHKA2,0.7510648080604627,0.9448854791427697,1.0,1
ENSGALG00000015059,10.4633235510213,0.033305965941593844,0.07929991890855678,1
PLEKHO1,26.589122549964593,2.4066682556746146e-05,0.00010112051494431154,1
FAM213A,16.61669558941212,0.0022940506416390884,0.006899400425982221,1
CYP2R1,0.09545148013002261,0.9988967222325171,1.0,1
PIGQ,5.677006946967273,0.2246029946984769,0.418255111170348,1
SRA1,15.442591496617975,0.0038660269529116166,0.011222139195679583,1
DDRGK1,20.96510836055986,0.0003217533420100947,0.0011409692979081373,1
RPSAP58,30.05689503611648,4.76562242684565e-06,2.1711263903624833e-05,4
PLBD1,19.976469541103903,0.0005047690114185261,0.0017316261112127827,0
TRERF1,34.04225832361965,7.304651967048647e-07,3.5719569521020276e-06,1
WSB2,3.2448193361536433,0.5177224183069408,0.8282787216298358,1
CENPW,12.569663036940776,0.013581629026544953,0.03569416301325875,1
GOLGB1,0.036802717383691445,0.9998327576984806,1.0,2
PDSS2,2.6178692894973796,0.6236609426987272,0.9373102863735014,1
HOOK1,0.07168132274282046,0.9993728656031601,1.0,2
CALCA,0.15482082203238118,0.9971540407363294,1.0,1
CHD2,33.23491187296152,1.0692365044954066e-06,5.1779007481617754e-06,0
AP4E1,1.0742603626697582,0.8983342876091873,1.0,1
ENSGALG00000038416,0.05618553775123309,0.999612711198364,1.0,1
STK17B,0.009219342129185475,0.9999894080603707,1.0,4
DYNC1I1,19.252268262391304,0.0007011296904113164,0.002356738455164089,1
E2F8,0.03504879364101409,0.9998482299640659,1.0,0
CFAP70,1.0366738680867775,0.9041849755829575,1.0,1
ENSGALG00000017072,18.055239717425156,0.0012037945488799127,0.003827645624419436,1
ENSGALG00000031167,245.78089269672014,5.277097154725451e-52,1.3192742886813626e-50,1
MID2,1.0168056508010426,0.9072370872023476,1.0,1
RPS2,25.29726618291076,4.383869361664719e-05,0.00017856901676842032,4
OPTN,2.4410861437259213,0.6552153760952673,0.9649710988148267,0
ENSGALG00000052946,0.5498591276645951,0.9684691686168023,1.0,1
DNAH10,2.1450311523693486,0.7091044433313889,1.0,1
PARP9,0.7147459095622939,0.9494980770335376,1.0,2
SRPK2,14.8135354543382,0.005104000352371488,0.014562055213613374,0
GAB1,4.844007517613249,0.30368099566123186,0.5413208478809837,1
ITGB1,7.322803680781025,0.11978154981619589,0.24321126866232667,2
ST6GAL2,8.432039517986357,0.07697418706716908,0.1657140733415911,1
H3F3B,0.4254612883461358,0.9803397375397629,1.0,4
DIS3L2,9.401440706876341,0.051812294683019615,0.11708993148704998,1
ATP9B,4.6811797175114895,0.3216013760442335,0.5676988103163875,2
DHX15,15.811360775511277,0.003283021574857395,0.009641766739669294,1
GPT2,8.538337659337197,0.07373363572302569,0.159769524860294,1
TADA2B,3.2647241318526956,0.5145407627875414,0.8245845557492649,1
ENSGALG00000035447,12.892215543902921,0.011814634278745129,0.03142189967751364,1
CEP57L1,10.779310426562589,0.0291594887789753,0.07009492494945986,1
YPEL5,0.0705138061617397,0.9993928927373923,1.0,0
TSC2,2.628702860062734,0.6217470496414068,0.9362117129621,1
LSG1,12.939736674069069,0.011574036020902253,0.030864096055739344,2
GLG1,10.640306481240234,0.030918215022645502,0.07379048931418974,1
ENSGALG00000020488,2.836652052416879,0.5855226275796781,0.9014975020472334,1
RWDD3,18.104333141451843,0.0011774803969026408,0.0037559183314278813,2
TMEM258,19.641676417386382,0.0005876585536405893,0.001995445003872969,4
TRAPPC2L,1.7691961805428393,0.7781130111423227,1.0,0
LXN,25.91154249273207,3.2971133747170125e-05,0.00013596343813266032,1
H2AFV,20.86242616385426,0.00033718949755931477,0.001193591141802884,4
PALD1,101.04097889109548,5.904867962939513e-21,6.45340760976996e-20,1
ERI1,6.565021482020589,0.16073933204906415,0.31394400790832844,4
SEMA3D,4.684272633933712,0.32125306608430687,0.5675849224104361,1
HMGB3,131.75695431135512,1.6391823556393938e-27,2.3087075431540757e-26,2
IP6K2,0.9677155725862896,0.9146512101430319,1.0,1
WDR63,0.6739262598848149,0.9545049890950444,1.0,1
H2AFJ,69.04821952028814,3.604896845025789e-14,2.816325660176398e-13,1
IMPA1,57.34660814032542,1.0464251555414589e-11,6.999499368170294e-11,4
ENSGALG00000033920,87.70252388590846,4.049613546766791e-18,3.8938591795834534e-17,1
ENSGALG00000048138,21.260723561263475,0.0002811161280134487,0.0010039861714766023,1
ENSGALG00000039924,83.26261033281463,3.543908665937223e-17,3.2364462702623043e-16,2
VCPIP1,2.164927384867025,0.7054551849288171,1.0,4
PTPRA,2.403552767694673,0.6619853176352133,0.9685227763499829,1
SLTM,17.762513900702274,0.0013731921334991836,0.0043524314849419455,1
RSRC2,3.815499801938754,0.4315506695618364,0.7186522390705019,1
MRS2,3.260146366892889,0.5152714080378887,0.8250943283232806,1
NLK,10.022455952115331,0.040051108568330274,0.09303393395663245,1
ENSGALG00000030563,1.9681674254175332,0.7416139080225778,1.0,2
QRSL1,9.49695356869153,0.04980988245830449,0.1130757831062531,0
ENSGALG00000031839,24.60316103233568,6.044977807062575e-05,0.0002389319291329081,4
IDE,1.4748859460031478,0.8310806007281939,1.0,1
ENSGALG00000001049,2.217038978043977,0.6959110338222824,1.0,1
ENSGALG00000041422,138.93554836045305,4.7700129419262006e-29,7.066685839890667e-28,0
ENSGALG00000049582,386.50277595739976,2.2927289317847002e-82,1.0663855496673025e-80,1
IFNAR2,2.8073964541260343,0.5905566290476725,0.9075430819738464,1
HSF2BP,10.79470908667364,0.02897070908339006,0.06972493160864034,1
AIP,32.54457000071993,1.4804243229740654e-06,7.049639633209835e-06,4
ENSGALG00000050157,2.1198496530758537,0.7137265762783113,1.0,4
CCT8,12.431124388635826,0.014417362278316439,0.037643243546518115,0
TSPAN4,12.149583335172176,0.016272907496975977,0.04194048323962881,1
CCDC14,1.35561225503588,0.8518719439477281,1.0,4
ASB7,0.10842563900976358,0.9985825318291277,1.0,1
CRBN,12.458478836000204,0.014248472294377009,0.03729966569208641,1
ENSGALG00000049270,4.891922629503248,0.29856775026527144,0.5331566969022704,1
LRP2BP,4.048915194374759,0.3994263730544123,0.676420614825423,1
RPS17,1.206728119761019,0.8769896393252845,1.0,2
AUH,1.0541960233634127,0.9014697413095373,1.0,1
TPP2,0.830499333278412,0.9343130662110666,1.0,1
UBE2G1,16.694725336345133,0.0022155193526744066,0.006683316297660352,1
CTTNBP2,42.22748216157916,1.4965146635563253e-08,8.431068527077889e-08,1
MAFG,8.163842262932256,0.08575749719773187,0.18168961270705908,1
ERAP1,6.911759753344425,0.1406254463379923,0.2801303711912197,1
ENSGALG00000034354,27.19627334307156,1.8142691034102502e-05,7.736996564645483e-05,0
KCMF1,11.382897016592892,0.022581638940659836,0.05607487411292331,4
RAB9A,0.37518994422353813,0.9844573120555283,1.0,1
CUL4A,3.0193368780819165,0.5545946510075863,0.8669090316674269,1
ATXN7L3,0.16134836675361194,0.9969156732066183,1.0,1
BET1L,1.1844911375647678,0.8806453909504494,1.0,4
TEX9,7.336462032548983,0.11914061870211169,0.24215572906933272,1
ADPGK,49.24968644703592,5.178782684987599e-10,3.119748605414216e-09,1
ENSGALG00000047426,13.381566871063558,0.009554330421185584,0.02592762665179263,1
ITFG2,3.4229515172664695,0.48969001447941307,0.7925340940281106,4
RIT1,9.688938015499506,0.04600646897430851,0.10576199764208853,4
IKBIP,0.022633960259896616,0.9999364440732915,1.0,1
IFI30,4.6106546469094845,0.32962757705799717,0.5777871639929836,1
FGGY,5.8864316719285235,0.20779167918386948,0.3905858631275742,1
BBS2,12.180377417938956,0.01605914591817867,0.04149650108056503,1
SESN1,0.10437617349148169,0.9986846670807161,1.0,1
SLC30A7,11.293029894332971,0.02346084780789897,0.058071405465096454,1
FBP1,30.022284198408776,4.843576140199344e-06,2.201625518272429e-05,1
ENSGALG00000050039,0.4096178840240443,0.9816819116533417,1.0,1
EPM2A,1.5296077049587349,0.8213842107493883,1.0,1
SLC26A2,2.4069517698051808,0.6613713320894081,0.9683328434691189,1
BCAS3,253.12684539329877,1.380162030758346e-53,3.494081090527459e-52,1
C11H16ORF87,3.0796263161349042,0.5445896849292138,0.8564033089308477,2
TCP11X2,0.4696931656490133,0.9763834946527605,1.0,1
LRCH2,3.265110344719944,0.5144791499579979,0.8245845557492649,1
PNISR,4.411463413478804,0.3531750894929836,0.6126194093546984,4
SETDB2,0.30540834723483334,0.9894623776217559,1.0,4
STK24,0.5904467552388754,0.964119330725613,1.0,4
MYBL1,112.02660078799657,2.689731368794109e-23,3.260280447023162e-22,1
STARD8,4.132246659581276,0.38840396845671965,0.6605509667631286,1
MTFP1,0.649020336908184,0.9574637079676271,1.0,4
ENSGALG00000023546,17.62845659060544,0.0014584295167127572,0.0045934787927960855,1
RAP1B,80.27869642998063,1.520407382751603e-16,1.3575065917425027e-15,2
ENSGALG00000040371,2.850075731497567,0.583220045831417,0.8990112575952744,4
PPP4R2,9.409702111364519,0.051636103011240615,0.11682376246887016,0
TARBP1,19.85111802372495,0.0005343528849299703,0.0018299756333218162,1
ZNF292,0.19491603707629382,0.9955485320805794,1.0,1
ENSGALG00000033569,31.50822461536493,2.4110009405973318e-06,1.1292744452446518e-05,4
SH3BGRL3,25.633242125284724,3.7515785368945105e-05,0.00015343879496501067,4
OIT3,9.806706635140051,0.04381264655237406,0.10130091688410188,1
CD24,0.7526926713534078,0.9446753737023387,1.0,1
VPS50,1.290564001571206,0.8629744432264439,1.0,0
BMS1,0.6219339292088487,0.9605954188974521,1.0,1
ENSGALG00000003022,25.18336976151489,4.621405058823368e-05,0.00018748093544922385,1
PKNOX1,0.5787951019015088,0.9653906350150848,1.0,1
MTMR9,0.08186457059076796,0.999184786941627,1.0,1
EPS15L1,0.8193424772910082,0.9358362863732225,1.0,1
RPL17,47.85358777455974,1.0124926232874963e-09,6.044732079328337e-09,4
PMS2,0.12789905279010508,0.9980403484299045,1.0,2
DENND6A,40.38785080052166,3.5983303513508165e-08,1.9556143213863133e-07,1
NAIF1,17.59647633420122,0.0014795229467354275,0.00465258788281581,1
ENSGALG00000028009,1.2074900310893635,0.8768639001685944,1.0,4
RPL13,3.415187269695113,0.4908909114994129,0.7936797275657443,4
REEP2,8.783284738942582,0.06675057789090608,0.146382846251987,1
SCUBE1,59.76985505069445,3.2425558879549177e-12,2.2285607477353387e-11,1
NEK7,12.400290542987035,0.014610072818478528,0.03809666967008743,1
ENSGALG00000051749,267.70070631521276,9.985787294975803e-57,2.7738298041599453e-55,1
SLC25A17,5.515935027473129,0.23833232461626425,0.44146850550011824,4
ABCE1,3.061455287521225,0.5475942006320624,0.8596455268949175,2
CD151,40.13277564394907,4.063203484485438e-08,2.1845180024115258e-07,0
NRIP1,4.671308777318944,0.3227150607193273,0.5691623645843515,1
KIAA1328,1.8059789930656998,0.7713882790889417,1.0,1
ENSGALG00000044313,12.78796432207699,0.012359680050696426,0.0327408743064806,1
PNRC2,0.16473052080804432,0.9967886095655886,1.0,0
ENSGALG00000044985,37.25473067510797,1.5962467567421815e-07,8.357312862524511e-07,1
FOXP1,2.130094886938849,0.7118456019535426,1.0,1
GSK3B,2.3373736692305984,0.6739731567954983,0.9817525954777834,2
ENSGALG00000048671,0.6899274299943389,0.9525652408420542,1.0,1
TK2,7.715142995750348,0.10258814726563995,0.21217817428260588,1
ISG20L2,0.6065436882425508,0.9623337660549769,1.0,1
ENSGALG00000030908,28.546042711947553,9.665638405935114e-06,4.239315090322419e-05,0
TRIT1,2.3237305079946537,0.6764519498764316,0.9839301089111733,2
B2M,272.006011043666,1.1786239837038844e-57,3.3674970962968124e-56,4
SOCS4,9.156096856919923,0.05731405156897845,0.1283629374445206,1
NKRF,9.78689682176083,0.04417452048208558,0.10201967778772653,1
TGFB1I1,4.245813212160407,0.3737596132939907,0.6410971068507559,1
SP4,4.056205855699757,0.39845265301260585,0.6753434796823828,1
SOGA1,0.07229499410237004,0.9993622117966658,1.0,1
GGPS1,14.22518049586057,0.006609990638322177,0.018437909730326853,2
ENSGALG00000041420,97.15689127857881,3.962251388443217e-20,4.1928586121092247e-19,1
TOGARAM1,18.10769029507793,0.0011757018571706766,0.0037559183314278813,1
WDR47,15.678265602097209,0.0034827118248737586,0.010153678789719412,1
RGS9BP,215.9926565879017,1.3652193163732546e-45,3.0679085761196737e-44,1
IFIT5,110.71934189506214,5.111740945054298e-23,5.978644380180466e-22,1
SEC16A,0.16190873765827807,0.9968947881122736,1.0,1
LAMP2,0.4300253993759111,0.9799456475571041,1.0,1
GBE1,148.9186844846514,3.4708156998884126e-31,5.465851495887264e-30,1
FYTTD1,1.5177014280418228,0.8235013239393801,1.0,1
PRCP,0.04314173042154508,0.9997706676359357,1.0,4
ENSGALG00000000104,32.795265854210456,1.315493379966948e-06,6.32448740368725e-06,1
RGS20,17.30475415937046,0.0016863769545736494,0.005212911760660431,1
SPC25,3.1494123650726435,0.5331402486251138,0.8462339576509231,0
BCL2,5.153852134200756,0.2718724446952553,0.4929690746967458,4
MTRR,7.991508682764068,0.09188973793756096,0.1914369540365853,1
DUSP23,20.754867247574786,0.00035414584544809645,0.0012426170015722683,1
OSTM1,0.7113783712593437,0.9499183584801157,1.0,1
TULP3,0.07493186930419345,0.9993154382806644,1.0,1
ENSGALG00000052199,20.49462366053874,0.0003987472985867818,0.001382139683143091,1
DEPDC6,94.5672608974835,1.4085754961024336e-19,1.4521396867035397e-18,1
ZCCHC2,13.431623320992582,0.009348494406348534,0.025438080017274923,1
SMAD1,0.3956068224684266,0.9828350038919538,1.0,4
ST3GAL1,0.2835558336717895,0.9908508176847421,1.0,1
ZNF507,12.44425825769943,0.014336030055808356,0.03747981713936825,1
HAUS8,23.62366074329692,9.501636863433685e-05,0.00036756815719279245,1
SELENOT,10.308686800277409,0.035536841792491405,0.08391225925027487,1
THYN1,35.99311638386656,2.903146863427248e-07,1.4811973792996163e-06,0
ENSGALG00000014857,217.7618565121374,5.682454847100706e-46,1.2914670107047058e-44,1
ENSGALG00000048165,267.7172821587085,9.903976548258944e-57,2.7738298041599453e-55,1
ACBD3,4.944118245008071,0.29307952292782363,0.526175086046362,0
CACTIN,68.44528352128393,4.8318946070039195e-14,3.688469165651847e-13,2
SOD1,10.859853962441996,0.02818504392521414,0.06816213766678147,4
TUBGCP2,1.182291988612738,0.8810054326957162,1.0,1
CLDND1,13.816202777181283,0.00790536479232347,0.021718035143745797,4
MBNL2,19.0568951160863,0.0007659706743066934,0.0025532355810223115,2
SNX2,4.592631004066895,0.33170469729205637,0.5804106689274827,4
C9orf116,4.510461876371078,0.34130877383646047,0.5951329970993208,1
OBSL1,0.024574575868774467,0.9999251268054258,1.0,1
USF3,14.848370909689677,0.005026262236696225,0.0143607492477035,1
ENTPD1,9.191404991968707,0.056489324573414025,0.1266576784157265,4
FOXK1,0.8378046026514849,0.9333091748720709,1.0,4
ASCC3,0.26696918524038143,0.9918454358271871,1.0,1
ZYX,16.388168560359446,0.0025401706479651334,0.007560031690372421,2
COLEC12,64.48893515154734,3.297046269164928e-13,2.4154185122087385e-12,0
ENSGALG00000004108,11.04331929720573,0.02608145489250086,0.06361330461585575,4
IDS,2.8486854701800675,0.5834583061793331,0.8990112575952744,4
TBC1D12,22.364637873853237,0.00016955498239088805,0.0006291465023780632,1
TTC13,10.825413092349066,0.028597810321673203,0.06898071164767777,1
TTC9,20.503219590700702,0.0003971888951488825,0.001379128108155842,0
ZNF704,1.2543831275932391,0.8690661783714635,1.0,1
TMEM106B,0.49171034964118626,0.9743029436120592,1.0,4
NCOA5,5.491729002653796,0.2404574641014535,0.4444685103538882,4
PLEKHF2,72.92628954745871,5.4684174758181366e-15,4.482309406408309e-14,1
ENSGALG00000046049,29.494765271955714,6.201567555368855e-06,2.7934988988147996e-05,2
ENSGALG00000009332,0.5184727649581318,0.9716779166676089,1.0,0
C5orf34,0.6259585120414889,0.9601358830021868,1.0,1
RNF146,6.727627168086362,0.15100123947632002,0.29753938813067987,1
DCLRE1A,7.919401213812012,0.09457565057998928,0.19621504269707318,1
PPTC7,2.2834929299668922,0.6837760251115336,0.9909797465384546,1
RBP5,0.3036313702744782,0.9895785523338276,1.0,1
TSPAN14,2.121776429068889,0.713372786806311,1.0,1
ASMTL,0.23057106567929583,0.993843949159973,1.0,4
ENSGALG00000016455,12.086853414462558,0.01671695329215047,0.043029480803476114,1
GGACT,0.12942260527097535,0.9979943963564111,1.0,1
GTDC1,28.810314269199054,8.542517517163443e-06,3.775189659788067e-05,1
RRN3,0.41574965961250354,0.9811672414436482,1.0,2
NCBP2,28.52503942978509,9.760962127744294e-06,4.271755854592689e-05,0
ARHGDIA,74.76702008663824,2.2319916266257886e-15,1.875623215651923e-14,1
SAMHD1,14.61462925977662,0.005571013846555486,0.015826743882259905,2
INTS6,0.3545804561069459,0.9860237402972875,1.0,1
BRCA2,1.764949212475188,0.7788884692786858,1.0,0
CCDC191,2.7285377427042934,0.6042301911301122,0.9182829652433316,1
TMEM192,6.487552250539993,0.1655763838522548,0.3214249732343197,2
PTPRM,24.508011876524446,6.316841802146284e-05,0.0002482059647208756,1
DOCK8,0.8734733025337476,0.9283352749091472,1.0,1
SCML2,1.7340518282470536,0.7845231723041528,1.0,1
NGLY1,12.6368421963695,0.013193559429807426,0.034811502453317746,2
ENSGALG00000037826,365.59574966412487,7.52024764499129e-78,3.1334365187463706e-76,1
MDFIC,15.535235592345307,0.0037106335168487275,0.01080242654104433,2
ITCH,0.9108905292605324,0.9229932228582569,1.0,1
CCDC112,6.444999162991838,0.16828903845228255,0.32582582468980165,4
NFIA,2.2257023986818867,0.6943265578454765,1.0,1
SNX3,14.475313029813243,0.00592283171053911,0.016707564768798616,1
SYNRG,0.387473007678959,0.9834896186007817,1.0,2
CDC42BPB,10.300647382667439,0.035656672663014956,0.08409592609201641,4
FAM76A,3.8534093220688805,0.42620809758201383,0.7109392787022749,1
CNOT6L,0.35411043543041515,0.9860586172619342,1.0,1
CPSF3,5.166806094410231,0.27060634206986434,0.4916050070076854,1
NDUFS6,2.935539133235696,0.5686700822001218,0.8830280779504996,1
NUP35,2.6004923721487803,0.6267359048643719,0.9403389420320659,2
AP4S1,602.530625726507,4.390614893326963e-129,4.181537993644727e-127,1
CYP20A1,1.065389506178841,0.899723945091281,1.0,1
EIF4G1,8.257653364526233,0.08258313747003274,0.1764596954487879,2
ZBTB43,0.055427631277708465,0.9996229942647427,1.0,4
DHX29,3.0801077839566346,0.5445102055232671,0.856946789817803,4
SUGT1,0.2600896156221191,0.9922427212539185,1.0,1
TSPAN13,57.289628580034794,1.07563259136954e-11,7.170883942463601e-11,0
DYL1,76.74343611383979,8.522341897939469e-16,7.378650993886987e-15,2
TSPO2,821.7610236240503,1.4846778940134175e-176,2.120968420019168e-174,4
WASL,0.14047247625866027,0.9976459444188038,1.0,2
RPL19,4.321365273413572,0.3642573673014914,0.628029943623261,2
TM9SF2L,0.11404819861534354,0.9984346335101586,1.0,1
RCC2,35.8435343472695,3.116284538032417e-07,1.585895439202248e-06,1
TUBB,5.3651986034535755,0.2518351765201921,0.46145824812340264,1
N4BP3,0.13469107503966,0.9978315770329317,1.0,1
ZMYM3,27.171957038910236,1.8349323922984484e-05,7.808222945950844e-05,1
ENSGALG00000051534,0.23949624734200603,0.9933776716726209,1.0,1
CSF2RA,489.8245211444063,1.0634984595121463e-104,7.334472134566526e-103,1
ENSGALG00000009128,10.179756954942432,0.03750615034001482,0.08793939118409103,4
NADK2,0.5581648278705225,0.9675971388686124,1.0,1
PXK,2.000694745157815,0.7356310911152475,1.0,1
CLPS,32.005446048238134,1.90820124725348e-06,9.04360780688853e-06,1
MTHFD2,13.263132935669892,0.010059142667794368,0.0271501826391211,1
CWF19L2,3.3906670492627504,0.4946961362306712,0.798540978580583,1
ALDH9A1,7.629902201207261,0.10611570633048363,0.21902106569759264,1
TAF1A,5.368854018424343,0.2515000757090849,0.4618917827531403,1
TM2D1,22.16700846520482,0.00018564710029201107,0.0006825261040147466,1
ALG12,27.60796899507787,1.4975603261555957e-05,6.455001405843085e-05,1
MIEF1,0.023357573116876324,0.9999323316264224,1.0,1
ALKBH1,0.6004414234372533,0.9630146220788977,1.0,1
ZRANB1,8.863451986090368,0.06460463980489144,0.14230096873324105,1
ANK1,106.58569042340005,3.8900394087773497e-22,4.395524755680621e-21,1
FAM13A,13.372719923123839,0.009591167682135405,0.025992324341830363,1
ENSGALG00000042151,1.2084161556686897,0.876711018364464,1.0,1
WASHC3,2.1241456867611377,0.7129377768700216,1.0,4
C3H6ORF203,4.926299156517318,0.29494360202038367,0.5287983941330068,2
MAP4K3,0.6153026965408387,0.9613481237222062,1.0,1
RASA3,5.818867914604216,0.21308985202314404,0.4001687361936977,1
ZDHHC4,12.317593001223337,0.01513940062984499,0.039323118519077896,1
E2F5,0.09659749293924183,0.998870500596767,1.0,4
PTAFR,70.94334966747834,1.4348386380613425e-14,1.1524808337842108e-13,1
UMPS,0.7731574137632441,0.9420100310157622,1.0,1
DTWD2,0.23162645458338407,0.9937896281785645,1.0,1
ENSGALG00000043765,1.1094021082699626,0.8927776019150445,1.0,4
KMT2E,2.889418321697709,0.5764982368682594,0.8910328235985462,1
GIN1,0.5756566769145238,0.9657299900441355,1.0,1
AIFM2,1.5731720568694532,0.8136056609430099,1.0,1
TMEM71,3.6049140864199476,0.4621062225500251,0.7575511845082379,1
DCAF5,8.564023973920944,0.07297014429937912,0.1586307484769111,1
ENSGALG00000053675,0.5658220370295076,0.9667848606396994,1.0,4
HSPB3,106.90661184629884,3.323138557783011e-22,3.7762938156625125e-21,1
CASP18,2.4226807512846147,0.6585324112799336,0.9670079460791975,1
GNE,4.344994715878457,0.36132470317639975,0.6235111357660047,1
PTPN1,1.2113670807706696,0.8762235797329045,1.0,0
DCX,1.8247618508761028,0.767949040258029,1.0,1
POLA1,7.425766195693751,0.11502759137410003,0.23547101611893556,1
SLC25A16,6.733456486956286,0.15066232562166346,0.2971643503385867,1
PPM1K,2.5729569213636068,0.6316210830189843,0.9430174610648524,1
MIEF2,2.8980668132184944,0.5750260195519996,0.8896254115000016,1
PSMC6,3.2888092371147413,0.5107072876335321,0.8230249824157284,1
TXNRD1,1.6353874884444923,0.8024183127048334,1.0,0
PLXNB2,89.60509872860762,1.5973117534914793e-18,1.5507881101859023e-17,1
NENF,0.6713259025206232,0.9548173723166383,1.0,0
TKT,4.037730672375202,0.40092364074352776,0.67837983264997,1
ITPRID2,4.741004064952049,0.31491883874099125,0.557872167831694,0
RPS24,18.36482790857589,0.0010470780075031378,0.003361406123605579,4
PHF3,0.8625695581923863,0.9298683227820523,1.0,4
ENSGALG00000053765,19.024579125159303,0.00077725307303194,0.002573685672291192,1
C13H5orf15,30.657850521963212,3.594925932427121e-06,1.6643175613088524e-05,0
SPDL1,0.15110543119196326,0.9972856583993862,1.0,1
ZNF512,2.9468077387779026,0.5667660998567878,0.8814402797150667,1
ABCC4,8.019287146586187,0.09087423114132714,0.19031252595042333,1
GABARAPL1,4.231589109053678,0.3755700172437903,0.6430993445955313,4
MAD2L1,14.4450503586278,0.006002088313909558,0.01690729102509735,4
DLST,0.7344369227190866,0.9470152280784406,1.0,1
EIF4G2,81.86169206895511,7.02252110061437e-17,6.355222715488118e-16,0
ENSGALG00000001525,5.609347333644267,0.23028365588147923,0.4272424042328001,4
SEMA4B,8.252070546438887,0.08276891059011099,0.17647955349703837,4
ENSGALG00000006292,9.603236940332815,0.04766863974668716,0.10908155548440998,1
INO80D,5.739053109361354,0.21950189957269775,0.409518469352048,1
ADCY9,1.8883487779248846,0.7562850068255644,1.0,1
HOXD8,308.58065821336083,1.5265318440721848e-65,5.174684217193847e-64,0
DIPK1B,113.77280373218746,1.1405809915087288e-23,1.425726239385911e-22,2
ABCA1,92.54463921148044,3.7913496965560634e-19,3.849085986351333e-18,1
MPV17L2,23.478469662081515,0.0001015917483588821,0.0003914903597644782,4
ENSGALG00000016217,1.9903671573285515,0.7375307378652103,1.0,1
ENSGALG00000007646,34.46742734428537,5.975419227116734e-07,2.9654685990653765e-06,1
ITGA4,3.871241930844245,0.4237117194393115,0.7073651409671311,1
ENSGALG00000043130,3.5900991358014664,0.4643114483842721,0.7592991796962748,1
PSME3,122.45212337982449,1.5989378181890908e-25,2.1319170909187876e-24,1
SMIM8,5.211264590532936,0.2662991052932212,0.4846207557656437,0
