,ktest,p-value,p-value_adj,cluster
PDLIM1,0.1874835191413603,0.9958714111372975,1.0,4
LAMP3,0.41179936053974653,0.9814995053093496,1.0,0
ATP1B1,17.145113858239725,0.001811397598824168,0.016542443824878246,4
LY6E,0.20178309016380463,0.9952401660619574,1.0,0
CSTA,0.2749206936811228,0.9913750744057238,1.0,0
ENSGALG00000043758,0.7298353461868623,0.947599287092404,1.0,0
HINT2,1.4098246817248405,0.8424856543043235,1.0,0
CD200R1,0.20112364589957135,0.9952701955242854,1.0,1
RPLP0,2.3387756529350416,0.6737185705821251,1.0,4
ENSGALG00000037441,0.06745974230311053,0.9994437790836032,1.0,1
C11H16orf70,2.540133910405119,0.6374639016214791,1.0,1
CDC20,1.0287112811001027,0.9054116183018043,1.0,4
CCNB1,1.5484843235489445,0.8180197641410546,1.0,4
HIST1H103,0.23048198957377314,0.9938485238738692,1.0,4
ENSGALG00000040725,4.143926387548566,0.38687781483125505,1.0,1
TEC,0.1838291963739142,0.9960259866627413,1.0,1
MT-ATP8,0.5147861148823837,0.9720456779499493,1.0,0
RRM2,0.06006717282642263,0.9995579212105012,1.0,1
ALAS1,18.223149789866806,0.0011161231205049655,0.010836146801019082,0
DPYSL3,0.7913902585674188,0.9395985799256203,1.0,1
CHAC1,16.407845310115757,0.002517993596821369,0.021521312793345033,1
TARP,4.312454039569163,0.3653681927328662,1.0,1
RPLP2,7.7433664346259095,0.10144447139084033,0.47330427939635644,4
PPP1R14B,6.1267251710264725,0.18988213685409872,0.7359772746282897,1
CLCN5,0.7473768541048667,0.945360424710838,1.0,1
ARAP2,0.9215146061514461,0.9214541111566494,1.0,1
RPS26,0.4161659150509648,0.9811320833680149,1.0,1
LPAR3,0.19054087265336797,0.9957399700434603,1.0,1
RFESD,0.03811857247046884,0.9998206631957176,1.0,1
ALG10,0.8433595916759322,0.9325423914018607,1.0,1
AvBD14,3.8894785341203097,0.4211698898004532,1.0,1
MAMLD1,0.20315164038606903,0.9951775637473281,1.0,1
ENSGALG00000050194,0.10399243623088,0.9986941546053975,1.0,1
DIPK1A,1.0525018137016875,0.9017332212573426,1.0,1
TOP2A,2.3186195066051973,0.6773811666897909,1.0,4
ENSGALG00000032052,0.10422755786450279,0.998688345385377,1.0,1
ENSGALG00000011164,2.490474444236081,0.646342299828653,1.0,1
HMGB2,21.2643162420324,0.0002806549422566398,0.003178234500470968,2
CD83,20.42938103482382,0.0004107745865100225,0.004416931037742177,1
CDKN2A,0.16281099670866622,0.9968610210048952,1.0,1
ENSGALG00000040833,11.31631632795926,0.02322989459573866,0.15486596397159105,4
SLC20A1,0.6978699652509501,0.9515913378839723,1.0,1
TUBA3E,0.9145235402794741,0.9224679969928875,1.0,4
PABPC1L,1.9727770439047272,0.7407661096023543,1.0,1
LCP1,4.835726206631705,0.3045720595328864,1.0,0
ENSGALG00000051178,4.990451832520508,0.28827860072338657,0.9805394582428114,1
TANK,1.1419187035563967,0.8875655804069515,1.0,1
HSPA8,2.1745668971277667,0.703688133320298,1.0,0
ENSGALG00000030007,58.6116251468322,5.6777105014077054e-12,1.7469878465869863e-10,1
ENSGALG00000001136,2.389247871407418,0.6645712178002593,1.0,1
RNF138,8.08202150868844,0.08861942993950069,0.43678441240954263,1
SLC4A1,1.2742829966015352,0.8657234475270174,1.0,1
PACS2,0.2002325286480363,0.995310634304961,1.0,1
ENSGALG00000031149,13.04768567518064,0.011045128427527568,0.0812141796141733,2
YIPF6,0.028084469264624427,0.9999023259508557,1.0,1
STK26,0.3500154828193903,0.9863608621314408,1.0,1
CYP3A4,6.399730846325774,0.17121881159637586,0.6876257493830357,1
TRAF3,0.803852080826432,0.937930894334538,1.0,1
ENSGALG00000051895,0.04837262820260683,0.9997121847569086,1.0,1
LYVE1,7.411808584262452,0.11566162929140246,0.511777120758418,1
REEP1,1.246246818024655,0.8704272588325773,1.0,4
LGALS2,0.8051951523321903,0.9377502277538295,1.0,1
CHN1,0.5333612456218471,0.9701730446988204,1.0,0
C15orf48,0.8855193792499247,0.9266290466238112,1.0,1
HSP90AA1,0.12122058121889401,0.9982357558060909,1.0,0
GSTT1,0.8726303548555905,0.9284541798350084,1.0,1
PDK4,1.8067075636851997,0.7712549363143065,1.0,1
ENSGALG00000031327,46.14663210441517,2.2957366997367315e-09,5.277555631578693e-08,1
SLC38A9,28.67394508172999,9.104824486443434e-06,0.0001327548395250646,1
TRAF6,0.0684837181290135,0.9994269601719423,1.0,1
ALDOB,2.040997584323868,0.7282183208856752,1.0,1
VAMP1,9.707698747683406,0.045650080141856904,0.26311285384355565,1
PTTG2,0.9323362663909476,0.9198765084388284,1.0,1
TREM-B2,0.10928700794059806,0.9985603322416835,1.0,0
ENSGALG00000052796,0.13515731151980903,0.9978168763454317,1.0,1
ENSGALG00000007302,0.5659154206224632,0.966774905452082,1.0,1
BCL2L1,5.8933859137682045,0.2072530114101503,0.7880342639169212,1
METTL7A,3.4056611781135615,0.4923669540721679,1.0,1
ENSGALG00000002527,7.614270414619982,0.10677474060451149,0.4897923880940894,1
ENSGALG00000003283,6.650492588254546,0.15555168724330803,0.6414502566734352,1
ENSGALG00000048687,0.31934136855299533,0.9885316562733294,1.0,4
RNF169,10.31115995164926,0.03550005645487886,0.2145648602287056,1
FARP2,3.6470962169109207,0.45586716356344303,1.0,1
ENSGALG00000049285,6.7696977589506355,0.14857079247840654,0.6216351149724123,1
LGI1,17.020358865075725,0.0019154232004094968,0.017256064868554025,1
SQSTM1,2.1366372826084628,0.7106447555206059,1.0,1
ERMP1,1.3214436278749704,0.8577269429928283,1.0,1
SIN3A,1.8138924498945193,0.7699396856741434,1.0,1
FTH1,5.094223223638449,0.2777655212370155,0.9594663946010897,4
UBE2D1,3.494510760934663,0.4787134861030935,1.0,1
PPP1R10,1.2427260905515762,0.8710151888952984,1.0,1
ENSGALG00000036805,5.35278370958216,0.25297615142724555,0.9018757626639771,1
ZNF831,0.03420938945199187,0.9998553721682645,1.0,1
TNRC6A,9.683142423555708,0.04611710262832983,0.265040819703045,1
TRIM62,65.5808110278977,1.9413383311206436e-13,6.580807902103877e-12,1
ADAM9,4.737818196872042,0.31527181227067363,1.0,1
ENO2,102.87589941653454,2.401198060993771e-21,1.3721131777107263e-19,4
MT-ND6,7.485803989108142,0.112336908538899,0.509464437818136,1
TMEM243,8.016844304095365,0.09096311118300725,0.44264287680295494,1
ENSGALG00000047058,2.3086735977949373,0.6791903359675981,1.0,1
LUZP2,1.3931962316496314,0.8453766781501977,1.0,1
TMBIM1,0.37515459766940296,0.9844600602673212,1.0,1
ENSGALG00000045540,1.444334204631705,0.8364540750762848,1.0,1
COPB2,1.2381329844001456,0.8717812484372311,1.0,1
BTG1,0.5320545731915455,0.9703063722119644,1.0,0
ENSGALG00000001805,180.3239517188192,6.352799317324308e-38,6.352799317324308e-36,1
EFHC1,2.2387627253189195,0.6919392428099324,1.0,1
SMOC1,6.209205362729347,0.1840599549932622,0.7203912132808696,1
ENSGALG00000052861,2.615804158912801,0.6240260539937345,1.0,1
BLVRA,15.682968585561934,0.0034754562146089023,0.028487346021384443,1
TSPAN9,0.7030074724602327,0.9509575211513814,1.0,1
LAMP5,1.5400806144674222,0.8195187604868859,1.0,0
CYP51A1,15.951448527226471,0.003085009214987794,0.025708410124898284,0
ENSGALG00000013101,30.6166103941421,3.6651888436166806e-06,5.595708158193406e-05,2
CD74,2.84329404350309,0.5843827449848767,1.0,1
HSPB9,5.852389404630238,0.21044645797221068,0.7941375772536252,1
MCU,0.14926258361412426,0.9973498444533195,1.0,1
CAP2,0.803688436038482,0.9379528950915275,1.0,1
ATP6V0C,2.2351287775609077,0.6926033336578917,1.0,0
ENSGALG00000002012,0.64331644341723,0.9581307338376047,1.0,1
PLK3,0.3614688793878526,0.9855082428340123,1.0,1
HBE,4.345948448737106,0.36120672640581436,1.0,1
CAPN15,1.5224751958641805,0.8226529506822072,1.0,1
ATF2,20.65382227875439,0.0003708437555190067,0.0040529372187869585,4
CBX1,17.071696677160727,0.0018719209442097425,0.01694046103357233,4
ENSGALG00000027159,0.028038079084712435,0.9999026468584707,1.0,1
EXD2,1.5762661030254206,0.8130513876971803,1.0,1
ALKBH2,14.222951259922876,0.006616453176996711,0.051893750407817345,1
SGCB,12.888988102868305,0.011831150585151228,0.08667509586191376,1
PTPN7,5.846624712762871,0.21089897101909943,0.7932091470453199,0
S100A11,11.642534387111002,0.020217192282714666,0.13660265055888288,1
PNRC1,0.3488403554259736,0.9864470617188392,1.0,1
RO60,122.53294137892588,1.5366115885784037e-25,1.0975797061274312e-23,1
ENSGALG00000051595,4.907375287956797,0.2969340848121331,1.0,1
CA6,1.4651818489452224,0.8327906473517847,1.0,1
ENSGALG00000012080,1.2398536218353031,0.8714943987848648,1.0,1
PDCD4,1.5225936333610293,0.8226318943754354,1.0,4
ITPKA,1.6733135387718023,0.7955593525451136,1.0,1
SLC48A1,8.31765202925768,0.08061125672942145,0.40508169210764544,2
ANKRD46,10.306707695761084,0.035566305160182304,0.214254850362544,1
P3H4,0.17825871776406024,0.9962562900874083,1.0,1
THSD1,0.025147372162466066,0.9999216107183788,1.0,1
HEBP1,4.204732684827652,0.3790067796302835,1.0,1
GZMA,2.5232723043122762,0.6404734313114856,1.0,0
ENSGALG00000026294,0.8152653198734381,0.9363898983531385,1.0,1
APLP2,0.6441503237284437,0.9580334669955689,1.0,0
NMRK2,5.845420167105828,0.21099363311405508,0.7932091470453199,0
ENSGALG00000049131,0.27671900550324574,0.9912670462881447,1.0,1
SH3TC1,19.660523115509232,0.0005826538158663114,0.0061984448496416105,1
ENSGALG00000043329,0.517418810191859,0.9717832524083552,1.0,0
KIF4B,0.4350726111106672,0.9795060056563323,1.0,4
ARRDC3,0.4685045966711297,0.976493741256822,1.0,1
BUB1B,22.45770263588907,0.00016246413374608636,0.001969262227225289,2
FNDC3B,5.072867271357467,0.27990224440476047,0.9651801531198638,1
UBE2C,2.955729287526049,0.5652611256976263,1.0,4
NCMAP,2.677849591984994,0.6130961761692353,1.0,1
ENSGALG00000044768,2.4005714811792775,0.6625239925729132,1.0,1
DEUP1,0.14487849151206234,0.997499608345546,1.0,1
RPL4,0.4109765422196113,0.9815683965084683,1.0,4
KDM2A,5.744923622788255,0.2190245665082294,0.8112020981786274,1
TMSB4X,62.68779467491365,7.894246710896461e-13,2.5061100669512576e-11,4
RBM38,22.672181672659196,0.00014722306740683408,0.0018064180049918292,2
C3,0.40162325850736874,0.982343786925892,1.0,1
SLC4A4,0.24096633221932495,0.9932993744644236,1.0,1
TTC28,0.1635255484451407,0.9968341565638463,1.0,1
UBE2H,1.2006809068462982,0.8779864981530011,1.0,0
ENSGALG00000016651,3.842345032667433,0.4277623759479593,1.0,1
MGST2,0.14746852362566398,0.9974116307978937,1.0,1
ENSGALG00000033705,1.852497105363215,0.7628650000879359,1.0,0
THADA,1.5378310258018817,0.8199197095743285,1.0,1
ENSGALG00000044661,1.354514682993877,0.8520607797673758,1.0,1
E2F7,8.391573558406545,0.07824278042152343,0.3961659768178401,1
UGP2,0.1943640450461751,0.9955729011771295,1.0,1
PCMTD2,1.9175544130794187,0.7509195158998749,1.0,1
SRGAP1,10.454006068949871,0.03343647626142172,0.20388095281354707,1
EIF2AK2,0.025505921413538482,0.9999193690734668,1.0,1
ENSGALG00000000264,91.47647959222911,6.394508912705951e-19,3.2792353398492055e-17,2
SMIM5,3.1289387927885928,0.5364843959830812,1.0,1
MYSM1,13.065721639750056,0.010959091127131015,0.08087890130723996,1
MEP1B,3.676217969344242,0.45159432882618467,1.0,1
ENSGALG00000046098,0.06015794447244115,0.9995565974721402,1.0,1
FUCA2,10.853784941592448,0.028257359687663006,0.18113692107476284,1
C1QTNF6,1.0325288231136165,0.9048240938698655,1.0,1
INPP5D,0.6489733701517859,0.9574692166190496,1.0,1
ATG7,1.015567667040808,0.9074263068788525,1.0,1
NEU2,11.123650137380762,0.025208947379556524,0.16584833802339818,1
ZBTB21,2.4979429296167908,0.6450041811152329,1.0,1
AKAP10,2.2755460114152326,0.6852247652652759,1.0,1
USP54,2.4307658077350838,0.657074648474387,1.0,1
CHGB,1.328616847243398,0.8565018959112274,1.0,1
ENSGALG00000037737,7.993496058116332,0.09181673289598366,0.44179593395012035,0
SLC35F5,0.529373330176784,0.9705792030195646,1.0,1
FLVCR1,1.1326636087806503,0.8890557370698887,1.0,1
TFPI,0.03878683456511618,0.9998143614103258,1.0,1
ENSGALG00000046788,0.6108638784466717,0.9618488460956549,1.0,1
SF3B1,0.10998360570155392,0.9985422577772752,1.0,1
CYP1B1,0.4350743924864726,0.9795058497789224,1.0,1
INKA2,8.732962229335987,0.06813197084862695,0.35393231609676334,1
UBIAD1,13.53083423090875,0.008953265589433289,0.06801308182394299,0
E4F1,0.8178644321206725,0.9360371696428532,1.0,1
CR1L,74.90755157272616,2.0843509244854066e-15,8.86957840206556e-14,2
PGRMC1,1.0692782386337718,0.8991154184841267,1.0,0
GNAI1,11.964211538276873,0.017619391181986015,0.12151304263438631,1
TFRC,0.04344032129116356,0.9997675052574561,1.0,4
ENSGALG00000051549,1.6425926056383886,0.8011173798880988,1.0,1
HDX,18.83521835005243,0.0008467444584321528,0.008552974327597503,2
BAK1,2.9670559598374706,0.5633535582877284,1.0,0
ENSGALG00000007728,3.891576332248241,0.4208782177023729,1.0,4
AS3MT,3.1258997044242776,0.5369818569028261,1.0,1
VLDLR,10.950042834760431,0.027131238518594464,0.1764903887970685,1
TPX2,14.141458761782514,0.006856998146945612,0.053570298023012594,2
PODXL,0.24738818320589867,0.9929524138668941,1.0,1
FBRSL1,0.8137686491903938,0.9365927115681807,1.0,1
HOXD4,1.5149935335225557,0.8239822737520236,1.0,1
SIRT5,3.403084098968192,0.4927667650601557,1.0,1
RPS28,2.0514605721723904,0.7262942701935348,1.0,1
CNN3,0.018248872182099713,0.9999586246880078,1.0,1
WDR60,5.404660046240924,0.2482379130922626,0.8893360576388059,1
GAS6,2.8023579165678236,0.5914257635045629,1.0,0
GAN,43.97988405548334,6.477797925816838e-09,1.3782548778333697e-07,1
RPL22L1,4.6451093333872535,0.32568627690597757,1.0,2
FNIP1,486.2861931509568,6.19354493807512e-104,1.1260990796500219e-101,2
ENSGALG00000017139,1.2716547522220254,0.8661660377255584,1.0,1
EML1,1.930264056706397,0.7485834473077277,1.0,1
ENSGALG00000006723,32.00243761579332,1.910904683374874e-06,3.1326306284833993e-05,4
JUN,15.648599763792888,0.0035288239728192166,0.0288067263087283,4
FAM217B,239.74805802232413,1.0512443516244329e-50,1.1065730017099292e-48,2
IFT81,0.7103765985713275,0.9500431367183875,1.0,1
WDR41,0.846525114465182,0.9321041277401565,1.0,1
FRRS1,6.700814698937748,0.15256907034202852,0.6304507038926798,2
NHLH1,8.628792881199551,0.07107802988157469,0.3654397423217208,1
RPS23,12.354977511174294,0.01489783782174736,0.10487543636156879,4
CISH,1.865764562069106,0.76043093832845,1.0,1
ADAR,29.263378482119347,6.911049671139374e-06,0.00010238592105391665,4
SMIM14,15380.244413523747,0.0,0.0,2
SUPT7L,2.5563499453140883,0.6345746793443343,1.0,1
JAZF1,3.621449502663754,0.4596534777500174,1.0,1
LCOR,10.588709902484227,0.03159672638985598,0.19809859805552338,1
ENSGALG00000047524,0.12956279684155658,0.9979901424472242,1.0,1
NEPRO,15.337764036813406,0.004049579687111398,0.032657900702511275,1
MANSC1,2.755035601164611,0.599619016424656,1.0,1
ALOX5AP,0.6033459778592413,0.9626911479492588,1.0,0
INTS6L,0.09207634408055794,0.998972214816302,1.0,1
CHIA,0.4847399198244004,0.974969445493012,1.0,1
HHEX,49.7164757090887,4.138123005336501e-10,1.074837144243247e-08,4
GNG10,3.769744297349341,0.438063428317193,1.0,0
CA3B,10.780667047281256,0.02914280970423752,0.18503371240785726,2
SQLE,4.459927471427517,0.34732552518073134,1.0,0
PCBD1,71.10181401051359,1.3284200423763345e-14,4.920074231023461e-13,2
RGS18,1.5813504394160531,0.8121400703466025,1.0,1
MT-ND1,90.25245930656493,1.163792165935793e-18,5.818960829678966e-17,0
DAB2,29.67998393381543,5.686281219878225e-06,8.486986895340634e-05,2
RAB12,5.029406674810965,0.2842934741359576,0.9719435013195132,1
LRRK2,0.8867583781584178,0.9264528124662772,1.0,1
BCL7B,0.7974658954490916,0.9387874734580858,1.0,1
IKZF5,25.77000764417447,3.5209507018951354e-05,0.0004632829870914652,4
KIF11,2.040084671942861,0.7283862076962588,1.0,1
MANEA,0.5880686674064035,0.9643802567155545,1.0,1
KPNA1,3.6087463598601226,0.46153696479031403,1.0,1
RAB30,110.82617624284812,4.850443809673293e-23,2.939662914953511e-21,1
EMB,1.654386313441772,0.7989857553475037,1.0,0
SPATA2,3.644523924732311,0.4562459345850476,1.0,1
FGD6,0.34450112972132835,0.9867632821649416,1.0,1
ACTG1,0.1318196394160201,0.9979210695359496,1.0,1
FOXRED2,16.23954961423765,0.002714005487795334,0.023000046506740115,1
ENSGALG00000011177,0.13040181304363863,0.9979645937243018,1.0,1
ENSGALG00000043736,0.6895655406510504,0.9526094415016416,1.0,1
LDB1,13.56745995081699,0.008811528828082173,0.0675212937017791,1
DCP1A,1.9448860121377594,0.7458952329764834,1.0,1
C12orf66,1.2750676860242847,0.8655912433575355,1.0,4
KMT5B,2.520998485122064,0.6408796777597572,1.0,1
LIMD2,2.0154019867634716,0.7329258730959249,1.0,1
POT1,0.627100425642171,0.9600051258119038,1.0,4
DDB1,1.9715799675817731,0.7409862779803821,1.0,1
PAQR7,0.12441329002833655,0.9981435651805131,1.0,1
ENSGALG00000004646,1.9027346904481206,0.7536426097657861,1.0,1
NFKBIA,1.5138313300708546,0.824188629155005,1.0,1
RACGAP1,16.18743913961176,0.0027776902228654394,0.023440423821649275,2
TIMP3,0.09680979530947018,0.9988656102601514,1.0,1
APBB1IP,43.530172212630816,8.031792928555349e-09,1.673290193449031e-07,2
ANXA2,3.1211958629409873,0.5377523540398795,1.0,1
KDM1B,7.1508615780567455,0.1281274338717681,0.5522734218610693,1
ENSGALG00000049402,5.464475826562692,0.24286977544962382,0.8769873047036022,1
BCL2L11,0.5040941553873353,0.9731011905138861,1.0,1
CALM2,0.0365995869347302,0.9998345875892283,1.0,1
BG8,10.532998346217306,0.032345469312946434,0.2015294038189809,2
DGKE,0.2628942814055821,0.9920818432451675,1.0,1
NPC1,3.7166731946242844,0.4457055481159363,1.0,1
ENSGALG00000046912,3.629547717920576,0.4584555516778427,1.0,1
CDC14A,2.0438654245607064,0.7276909282494979,1.0,1
ANP32E,0.7452465864120583,0.9456340995245673,1.0,1
BCORL1,72.69297304349784,6.125918542358475e-15,2.45036741694339e-13,2
RALGPS1,0.9770435613279247,0.9132567276046771,1.0,1
BHLHE40,1.2052608273062408,0.8772316996522148,1.0,1
ENSGALG00000040101,16.452229354344553,0.00246866771048658,0.021190280776708842,2
GATB,4.097562537892216,0.3929631874410028,1.0,1
CEP112,1.0738980832701244,0.898391144960229,1.0,0
ENSGALG00000053215,2.7800755162329325,0.5952769057249712,1.0,1
PLEKHM3,2.3023215563311847,0.6803464094273814,1.0,1
DGLUCY,2.9371831620032145,0.5683920877253155,1.0,1
CEP76,3.4893782710670815,0.47949523865809407,1.0,1
ZDHHC23,0.3412617284297147,0.9869972156877019,1.0,1
CLCN7,0.640246113018851,0.9584881308419451,1.0,4
VPS36,1.5503301961447653,0.8176902623485691,1.0,1
GPD2,9.060879553635749,0.059595665217824,0.31699821924374466,1
ENSGALG00000025996,18.53755088289161,0.000968591444306681,0.009590014300066148,2
ARHGEF39,2.582260572038199,0.6299687805291694,1.0,1
PLCL2,0.26558907697925743,0.9919258566284553,1.0,1
ALS2,2.0420447954661434,0.7280257381034403,1.0,1
TSPAN5,0.4044929467925479,0.9821074023680305,1.0,1
FKBP5,21.867617945792922,0.00021295418465912302,0.00253516886498956,4
ZNF770,43.03557065139721,1.0173496610354992e-08,2.076223798031631e-07,2
F2R,20.862995636423843,0.00033710189769189616,0.0037455766410210683,1
ACTN1,1.6990504101396076,0.7908901111463182,1.0,1
ENSGALG00000026970,1.5537095589536558,0.8170867930333869,1.0,0
GDE1,1.4711668081952913,0.8317363368114323,1.0,1
IGHMBP2,11.348138685605925,0.022917841372273078,0.15329659780784669,4
BPGM,9.323641182174939,0.05349992155243514,0.2948006650581529,4
DNAJC12,6.214362811172984,0.18370126478373702,0.7203912132808696,1
DEAF1,1.7095155944866598,0.7889883867185976,1.0,1
UBN1,8.960589991592094,0.06209212777817822,0.32766294342046554,0
ITM2A,0.027218627606383498,0.9999082292256138,1.0,1
ENTPD3,0.13791926439416582,0.9977288199635699,1.0,1
GBF1,0.03459150446902932,0.9998521419775719,1.0,1
ENSGALG00000015026,4.877853132623354,0.30006169115012443,1.0,1
RPS6,1.1316897625759335,0.8892122302938775,1.0,1
GRTP1,0.12583241873133597,0.9981018659470879,1.0,1
COTL1,1.0950534226258481,0.8950562397786946,1.0,1
PIKFYVE,0.012583266342261094,0.9999802904978415,1.0,1
SLC25A37,1.0134420595309355,0.9077509305804524,1.0,1
IPMK,0.5088357402928325,0.9726351380952154,1.0,1
KLHL21,2.0601921925757307,0.7246887937499096,1.0,1
RPL26L1,0.5995423805425184,0.9631145252339037,1.0,1
KYAT3,2.150559693982221,0.7080901687668982,1.0,1
SMARCAD1,3.9357672368262278,0.414768599428633,1.0,1
ZNF423,3.890995601246162,0.4209589460672919,1.0,1
LIMD1,3.711906621613935,0.44639654206289325,1.0,1
UNG,0.7003377294783422,0.9512872656508551,1.0,1
SGTB,1.4178035345401967,0.8410948487580132,1.0,1
KLF13,0.5484637514068325,0.9686147421510208,1.0,1
AAMDC,1.7367841335023382,0.7840253984875956,1.0,1
GPX7,5.04036422906214,0.2831808925702174,0.9714610379767321,1
FABP6,4.0570344481465925,0.3983421023247878,1.0,1
MITD1,11.65341519762342,0.020123538259035907,0.13643076785787056,4
NLN,1.0268651687904404,0.905695358156952,1.0,1
ARID5B,0.39678424748277696,0.9827393395652341,1.0,1
KAT2A,1.9612546574540526,0.74288523969931,1.0,0
DIP2B,0.7973116655810701,0.9388081095684688,1.0,1
CLIP2,1.9523856355947764,0.7445162179795373,1.0,1
FECH,1.3997412533852016,0.8442399866166374,1.0,4
SHROOM2,2.027678548219537,0.7306678593125528,1.0,1
LMBRD1,1.6252999137175932,0.8042379324376778,1.0,1
PNPLA2,3.0838259516500903,0.5438966465293722,1.0,1
HNRNPH3,0.07212201849227659,0.9993652236467835,1.0,0
PLCB4,2.55257525514255,0.6352467676292579,1.0,1
HIST1H110,49.83435924939149,3.910156348524905e-10,1.0289885127697118e-08,1
MTPN,0.8478941997991208,0.9319142858045306,1.0,1
SLC41A3,0.32604532267582925,0.9880714137252811,1.0,1
CDCA3,0.17077838273602616,0.996555379392803,1.0,4
TMCO3,0.029318301163993365,0.9998935989407075,1.0,1
TSPAN6,3.1639241438001613,0.5307774454675246,1.0,0
SMURF1,0.99997884368144,0.909799197540946,1.0,1
TLNRD1,2.2810017238471856,0.6842301012144602,1.0,1
SLC40A1,6.99594637425513,0.13610259608476738,0.5803948660331232,1
ASPM,0.4044099804355812,0.9821142554025764,1.0,4
MARC1,1.327498299376897,0.8566930692988377,1.0,1
TAB2,2.4918522426750194,0.6460953671032104,1.0,1
ENSGALG00000054412,3.5010100624844602,0.477724778887051,1.0,1
DERL3,3.4044723598470927,0.49255136228340934,1.0,4
SLC25A4,22.82033259169591,0.00013753250117981664,0.0016979321133310697,2
TNFSF13B,92.72397432480881,3.4727596040709634e-19,1.8277682126689282e-17,2
TACC3,0.8095020230001722,0.9371696651219933,1.0,4
RC3H1,3.0029675252956927,0.5573289149440321,1.0,0
CBFA2T3,31.148434182100107,2.8551996412469114e-06,4.4612494394482993e-05,2
SGPL1,0.07727521575147489,0.9992725188030517,1.0,1
MADD,1.4032293435340948,0.8436335471070697,1.0,1
CA2,0.5605214698189249,0.967347993992779,1.0,0
SOBP,1.5478914237476737,0.8181255823111804,1.0,1
PIGW,0.27396563505811505,0.9914321996177435,1.0,1
SH3RF1,2.4086390783592075,0.6610666071775976,1.0,1
APP,0.19192421441154087,0.9956798657487261,1.0,0
ENSGALG00000051259,5.199586122607797,0.26742484631751795,0.9416367828081619,1
SVIL,17.573928987372536,0.0014945753681684117,0.014033571532097763,0
PRR11,8.852556097377665,0.06489241125030715,0.3397508442424458,1
FBXO7,0.035839286503987725,0.9998413484454498,1.0,1
ENSGALG00000007575,0.1909266121675976,0.9957232497325514,1.0,1
MGAT3,2.0784833871133537,0.7213263032774359,1.0,1
G3BP2,7.568470222496123,0.1087276714081213,0.49534246655180547,0
WAC,5.864745375838713,0.20947943497886912,0.793482708253292,1
JAM3,0.11925910077292258,0.998291277418958,1.0,1
LHFPL2,7.731072212886017,0.10194119003317158,0.47086000015321744,1
ENSGALG00000034488,2.0518146712940286,0.7262291586391967,1.0,1
HLF,45.223370942316315,3.5727017502590205e-09,7.852091758811034e-08,2
RAD54L2,0.6532880517676356,0.9569620329373265,1.0,1
ESS2,3.698856328566532,0.4482922864261145,1.0,4
ENSGALG00000038574,0.33519008074293793,0.9874307333652032,1.0,1
