,ktest,p-value,p-value_adj,cluster
ENSGALG00000013101,11.291954048833146,0.023471571546890547,0.07392620959650566,2
CD74,14.153113373233492,0.006822078708778683,0.024989299299555616,1
HSPB9,129.56105898212468,4.833601828446826e-27,1.1789272752309332e-25,1
MCU,9.551755732220471,0.04869457702546234,0.14012827920996357,1
CAP2,5.533944667276377,0.2367617898656046,0.5009360214552657,1
ATP6V0C,38.52842186099544,8.717444519013138e-08,7.087353267490355e-07,0
ENSGALG00000002012,0.5083971689477538,0.9726783821094769,1.0,1
PLK3,1.8244331924666441,0.7680092470545894,1.0,1
HBE,5.924375116093426,0.20486761854034846,0.4502585022864802,1
CAPN15,7.961334678137404,0.0930048670636241,0.2400125601641912,1
ATF2,0.388939797449602,0.9833723794847608,1.0,4
CBX1,5.606252034261954,0.23054651130650944,0.49209500812488677,4
ENSGALG00000027159,24.14460984600128,7.471654094094951e-05,0.0004306428872677205,1
EXD2,19.682499657574102,0.0005768711990661614,0.0027801021641742714,1
ALKBH2,2.0826757820068633,0.7205557647919121,1.0,1
SGCB,0.13988777859485182,0.9976650481433385,1.0,1
PTPN7,0.1428424483449845,0.9975677525707366,1.0,0
S100A11,19.768030986102744,0.0005549013273065124,0.0026871734978523606,1
PNRC1,22.757299490438378,0.00014157562217020195,0.0007591186175345949,1
RO60,3.877385124351747,0.4228542227171952,0.7591637750757544,1
ENSGALG00000051595,4.041753147555206,0.400384666275642,0.7314585602791112,1
CA6,15.865949074353809,0.0032044170177793875,0.013106000072717332,1
ENSGALG00000012080,12.498790503923088,0.014003090830920582,0.04699023768765296,1
PDCD4,31.1572975676127,2.843334331212173e-06,2.0094235556269773e-05,4
ITPKA,1.7474065672860655,0.7820892257423543,1.0,1
SLC48A1,16.109103100568305,0.002876203782907141,0.011860634156318106,2
ANKRD46,4.119671865906198,0.39005222634918424,0.7203180541997862,1
P3H4,25.58582724916773,3.834989877056404e-05,0.0002345559557832663,1
THSD1,13.09576926443626,0.010817205729998575,0.03749464724436248,1
HEBP1,20.997571855663946,0.0003170203883706056,0.0015772158625403264,1
GZMA,5.766389374402029,0.21728693900199209,0.4681019769633166,0
ENSGALG00000026294,313.20414483783344,1.5351330363166264e-66,8.772188778952152e-65,1
APLP2,23.324590582013606,0.00010905408696521121,0.0006058560386956179,0
NMRK2,4.7873325846457,0.30982258456993617,0.605433395117514,0
ENSGALG00000049131,6.0174836259096836,0.19784638490303494,0.43626545733855554,1
SH3TC1,10.158912523149295,0.03783423114680529,0.11177025449573204,1
ENSGALG00000043329,51.822715538681734,1.5023665727734261e-10,1.6330071443189416e-09,0
KIF4B,0.18526172567240057,0.9959657205527219,1.0,4
ARRDC3,9.321617581191791,0.05354450976590201,0.15082960497437187,1
BUB1B,0.35781486975493815,0.9857827060179382,1.0,2
FNDC3B,3.97336852056583,0.409622026420583,0.746123909691408,1
UBE2C,0.09049684959555025,0.9990066531415638,1.0,4
NCMAP,0.008371557519483399,0.9999912640357438,1.0,1
ENSGALG00000044768,0.7148887427233084,0.9494802227052322,1.0,1
DEUP1,8.393644661695035,0.07817737603739577,0.208120667151235,1
RPL4,111.62914844318065,3.269626631742665e-23,7.185992597236625e-22,4
KDM2A,159.77204315419937,1.6361198842875365e-33,5.112874638398551e-32,1
TMSB4X,95.09872662361343,1.0858189942504827e-19,2.0487150834914768e-18,4
RBM38,4.088224484685074,0.3941976168893594,0.7240866212778222,2
C3,2.235682918177266,0.6925020582125838,1.0,1
SLC4A4,76.41361001071579,1.0008220560614603e-15,1.6013152896983364e-14,1
TTC28,22.49011073937636,0.00016006458667325576,0.0008424451930171356,1
UBE2H,12.337659107225756,0.015009271714997533,0.04961742715701664,0
ENSGALG00000016651,0.23921897378931123,0.9933923920805855,1.0,1
MGST2,2.342807880017917,0.6729865028808275,1.0,1
ENSGALG00000033705,10.023565407690507,0.04003259121101668,0.11757001824087131,0
THADA,0.4003655747256019,0.982446962026121,1.0,1
ENSGALG00000044661,0.44221644661116033,0.9788768880383799,1.0,1
E2F7,563.410386887814,1.283283914586398e-120,1.9742829455175354e-118,1
UGP2,14.265635050462556,0.006493782471925407,0.02387420026443164,1
PCMTD2,4.399102728155967,0.35467948275054273,0.6733654839179413,1
SRGAP1,25.782174699457247,3.5011292239069235e-05,0.00021813889245526005,1
EIF2AK2,0.19387806230863386,0.9955943044712516,1.0,1
ENSGALG00000000264,8.289303756296585,0.0815373425138115,0.21570725532754367,2
SMIM5,20.913195154941683,0.000329467841791634,0.0016310289197605644,1
MYSM1,5.548737487141299,0.23547851641553152,0.4999543872941221,1
MEP1B,0.4252619879034781,0.9803568708186498,1.0,1
ENSGALG00000046098,1.7933318629535235,0.7737021027631139,1.0,1
FUCA2,31.238538582004878,2.7368403273125154e-06,1.9474598130213758e-05,1
C1QTNF6,41.84980687747233,1.7921220837094504e-08,1.6001090033120094e-07,1
INPP5D,13.159363695056303,0.010522803430587006,0.03653751191176044,1
ATG7,2.4436763840864706,0.6547489990545317,1.0,1
NEU2,0.2671663998673903,0.9918339143646712,1.0,1
ZBTB21,15.63959012286255,0.003542946946632609,0.014257331777193597,1
AKAP10,1.1623132318904692,0.8842636614066675,1.0,1
USP54,434.75850079604464,8.562536637798277e-93,7.784124216180252e-91,1
CHGB,1.600277926804004,0.8087421823183711,1.0,1
ENSGALG00000037737,0.2255807765447231,0.9940978225808996,1.0,0
SLC35F5,0.40066718575115173,0.982422242708726,1.0,1
FLVCR1,1.5318369907751297,0.8209873757087115,1.0,1
TFPI,4.225920252511713,0.3762934290015855,0.7007326424610532,1
ENSGALG00000046788,22.528357028021702,0.00015727796873485524,0.0008321585647346839,1
SF3B1,13.90038218854229,0.007619876407688652,0.027608247853944393,1
CYP1B1,2.9496110618424844,0.5662929748143539,0.927588820334732,1
INKA2,17.22439660310925,0.0017482056616393712,0.0076008941810407436,1
UBIAD1,6.761608286312315,0.14903533681963824,0.35056118001048925,0
E4F1,3.2344268678763375,0.5193884293296456,0.8767591046538458,1
CR1L,176.1946067507788,4.894314054343748e-37,1.7173031769627186e-35,2
PGRMC1,7.377271455830075,0.11724446526371465,0.2894925068239868,0
GNAI1,146.55282638558674,1.1150876867990697e-30,3.1859648194259135e-29,1
TFRC,7.885209376680222,0.09587478792908216,0.24583278956174912,4
ENSGALG00000051549,2.261415437442518,0.6878025098607857,1.0,1
HDX,0.4499141554007327,0.978190079094448,1.0,2
BAK1,1.1761219561277865,0.8820141176552354,1.0,0
ENSGALG00000007728,8.180780684130472,0.08517597858293909,0.2235589989053519,4
AS3MT,1.2994676210117881,0.8614658511959107,1.0,1
VLDLR,7.683802067648843,0.10387223812283913,0.2636351221391856,1
TPX2,0.09835143295023081,0.998829792694124,1.0,2
PODXL,21.80273904066747,0.0002193776155465777,0.001130812451271019,1
FBRSL1,8.003068432143866,0.09146585849897128,0.23695818263982193,1
HOXD4,0.19428611982316737,0.995576336359253,1.0,1
SIRT5,0.003073481148316323,0.9999988204232146,0.9999988204232146,1
RPS28,1.3924785688781989,0.8455012184891948,1.0,1
CNN3,663.3143671761297,3.0557103867456673e-142,6.790467526101483e-140,1
WDR60,9.288147662753733,0.054287150663309594,0.15229010148535646,1
GAS6,9.356975857354515,0.052770500812913276,0.14970354840542774,0
GAN,7.152628682900065,0.1280389971494933,0.3103975688472565,1
RPL22L1,8.622613077974384,0.07125653950923795,0.19232534280496075,2
FNIP1,3.071890241174046,0.5458676540911767,0.9022605852746721,2
ENSGALG00000017139,0.4624831182473823,0.9770489740971571,1.0,1
EML1,7.014035941151661,0.1351483466719556,0.3240967546090063,1
ENSGALG00000006723,7.552721001988598,0.10940686430220821,0.27489161884976937,4
JUN,6.2394765340413,0.18196359614394925,0.4073694978079383,4
FAM217B,1.6118775340184428,0.8066558014236638,1.0,2
IFT81,15.276344473621242,0.004161077503266805,0.016350009836018878,1
WDR41,23.99665963597714,7.999799834266826e-05,0.0004566044838996742,1
FRRS1,21.93862248803454,0.00020613788544123556,0.0010653120694637498,2
NHLH1,459.9018164584853,3.1412978847838657e-98,3.1412978847838658e-96,1
RPS23,14.690535996416784,0.005388041453534936,0.02037066712111507,4
CISH,1.0829095435620875,0.8969742319469404,1.0,1
ADAR,7.942931129025392,0.09369121173259029,0.24110130066543667,4
SMIM14,909.169669829804,1.7174491951741112e-195,4.293622987935278e-193,2
SUPT7L,33.80412828613636,8.173911265186137e-07,5.9663585877271075e-06,1
JAZF1,5.055382542897952,0.28166196148314093,0.5655862680384356,1
LCOR,15.65322983973155,0.0035215876996250233,0.014252837504618875,1
ENSGALG00000047524,6.755986758522792,0.14935893765271466,0.34978673923352377,1
NEPRO,12.443812918858878,0.014338780506309627,0.04793595548459931,1
MANSC1,2.0262784785527375,0.7309253645104443,1.0,1
ALOX5AP,2.3519839327167342,0.6713213602566639,1.0,0
INTS6L,3.946960897871568,0.41323149854495467,0.7506475904540503,1
CHIA,8.607395169111832,0.07169793374993853,0.1932558861184327,1
HHEX,2.3684310220077505,0.6683396471881317,1.0,4
GNG10,13.845694570468325,0.0078041733905592995,0.02817391115725379,0
CA3B,0.061478416999888964,0.9995371216503215,1.0,2
SQLE,3.0160493873715506,0.5551431752973783,0.9132766369511105,0
PCBD1,8.222640990543931,0.08375472344769036,0.22069755849193773,2
RGS18,2.108184575243282,0.7158688877606985,1.0,1
MT-ND1,3.682594009472526,0.450662586367511,0.7913302657901861,0
DAB2,36.594839367682106,2.1828849182959496e-07,1.7188070222802752e-06,2
RAB12,1.3887389268154915,0.8461498649161938,1.0,1
LRRK2,60.18930482145877,2.64694080883571e-12,3.329485294132968e-11,1
BCL7B,0.1771837857985331,0.996299988791518,1.0,1
IKZF5,7.998571814754278,0.09163052470584113,0.2370776835856174,4
KIF11,0.022404524035618954,0.9999377212933583,1.0,1
MANEA,5.447462720429253,0.2443862921971313,0.5092627914988545,1
KPNA1,274.6235341644642,3.2145218767443864e-58,1.6484727573048135e-56,1
RAB30,1.3713948195570382,0.8491511813983343,1.0,1
EMB,1.2684032622698285,0.8667131200299638,1.0,0
SPATA2,0.5149001960143105,0.9720343270053867,1.0,1
FGD6,21.351281814360327,0.00026971729328057804,0.0013761591542366973,1
ACTG1,38.532247303873625,8.701607671970455e-08,7.087353267490355e-07,1
FOXRED2,5.671658785259391,0.2250475171078205,0.48345331279875514,1
ENSGALG00000011177,0.18471583739136604,0.9959887359958118,1.0,1
ENSGALG00000043736,0.1744383276606607,0.9964105043420448,1.0,1
LDB1,3.6908956226729615,0.4494514889171547,0.7898971685714493,1
DCP1A,1.4331926514265745,0.8384059439060341,1.0,1
C12orf66,0.7892280893705539,0.9398863284898799,1.0,4
KMT5B,51.420495272611745,1.8233046420293759e-10,1.9396857893929533e-09,1
LIMD2,1.7313329957194217,0.7850183881341422,1.0,1
POT1,2.1304227703263297,0.7117854136686115,1.0,4
DDB1,1.64201854008419,0.8012210690436876,1.0,1
PAQR7,0.2862329507214747,0.9906854590738333,1.0,1
ENSGALG00000004646,9.580167891764244,0.04812578590677781,0.13869102566794758,1
NFKBIA,24.970410899404254,5.100370617400365e-05,0.0003035934891309741,1
RACGAP1,7.2003050739510455,0.12567411972326642,0.30577644701524676,2
TIMP3,4.233735459444638,0.37529640009495774,0.7001798509234286,1
APBB1IP,2.1883031749505264,0.7011712791784895,1.0,2
ANXA2,435.6722848662935,5.433559570395422e-93,5.174818638471831e-91,1
KDM1B,0.8557976491853342,0.9308149238623004,1.0,1
ENSGALG00000049402,2.208680041417222,0.6974404591964642,1.0,1
BCL2L11,149.14689763412463,3.1012153440470607e-31,8.989029982745103e-30,1
CALM2,7.243704358979022,0.12355651081946001,0.3017401513845952,1
BG8,4.670286941959481,0.3228305285855775,0.6262473881388506,2
DGKE,2.090138979119433,0.7191842320057558,1.0,1
NPC1,19.938409145375207,0.0005135758589188239,0.002505248092286946,1
ENSGALG00000046912,23.368337491946672,0.00010687890583607993,0.0005954256592539272,1
CDC14A,2.9790761042607636,0.561333048597206,0.9212597893735263,1
ANP32E,1.911883427008978,0.7519616594111297,1.0,1
BCORL1,74.02086393243731,3.2097885932419658e-15,4.9764164236309547e-14,2
RALGPS1,1.2209474222256649,0.8746378667267833,1.0,1
BHLHE40,8.138188634447168,0.0866453306947979,0.22708196310166498,1
ENSGALG00000040101,0.3032777936768756,0.9896015997841938,1.0,2
GATB,11.920282401215568,0.0179540163134435,0.058103612664865696,1
CEP112,1.384180955753767,0.8469397297345979,1.0,0
ENSGALG00000053215,1.7996030942228078,0.7725549691369998,1.0,1
PLEKHM3,235.47237450156013,8.758034583695001e-50,3.726823227104256e-48,1
DGLUCY,1.6352700355439171,0.80243951103741,1.0,1
CEP76,0.522446579317751,0.9712793345521522,1.0,1
ZDHHC23,4.4755560203954,0.3454557514671226,0.6598963733851434,1
CLCN7,0.6299108251133789,0.9596826190841945,1.0,4
VPS36,1.2675638054839298,0.8668542804148429,1.0,1
GPD2,172.95369651789687,2.4292662471858865e-36,8.376780162709953e-35,1
ENSGALG00000025996,3.2937387351398124,0.509924911391828,0.8635476907566945,2
ARHGEF39,45.75026590828925,2.7758870059650694e-09,2.6311725175024353e-08,1
PLCL2,0.21102708468396283,0.9948099439922806,1.0,1
ALS2,0.0914330331042945,0.9989863098097559,1.0,1
TSPAN5,184.71032121079526,7.257744982803997e-39,2.73877169162415e-37,1
FKBP5,71.69192347649066,9.969801587437264e-15,1.5221071125858418e-13,4
ZNF770,0.16295464298697024,0.9968556291262464,1.0,2
F2R,1.1422029264774376,0.8875197353008586,1.0,1
ACTN1,19.964193287263782,0.0005075931715544581,0.002482118198310309,1
ENSGALG00000026970,14.69439376710093,0.005378901522566445,0.02037066712111507,0
GDE1,8.458563921298929,0.07615321475716497,0.20361822127584214,1
IGHMBP2,4.518638016659145,0.3403432104819232,0.652623605909728,4
BPGM,14.354991422535281,0.006244153111228371,0.023126493004549522,4
DNAJC12,3971.494256312867,0.0,0.0,1
DEAF1,1.412189164637181,0.8420737379582703,1.0,1
UBN1,16.997047639594953,0.001935504194798171,0.008271385447855432,0
ITM2A,25.563194385506286,3.8754525290291735e-05,0.00023630808103836424,1
ENTPD3,0.49924675893473514,0.9735742654932561,1.0,1
GBF1,0.11956977781997034,0.9982825401543037,1.0,1
ENSGALG00000015026,16.097267747584787,0.0028913837632231695,0.011898698614087117,1
RPS6,5.804837880798979,0.21420488008050853,0.46515717715637034,1
GRTP1,5.778032729226663,0.21634950472908998,0.46727754801099347,1
COTL1,0.6703964756708449,0.9549288305653967,1.0,1
PIKFYVE,3.3416821749138648,0.5023552950236425,0.8538654730925175,1
SLC25A37,13.030278627737815,0.01112879091322081,0.03844141938936376,1
IPMK,590.238176337023,2.008514204619706e-126,3.6518440083994653e-124,1
KLHL21,0.3861169205809507,0.9835976915160918,1.0,1
RPL26L1,51.1977820184918,2.0295811551062316e-10,2.1477049260383402e-09,1
KYAT3,2.7374965642047675,0.6026693239565724,0.9712640192692544,1
SMARCAD1,0.2530168345417351,0.9926417411726939,1.0,1
ZNF423,0.15048978732779889,0.9973071821866947,1.0,1
LIMD1,0.2594617242858932,0.9922785320006545,1.0,1
UNG,1.079200240484316,0.8975581229988536,1.0,1
SGTB,0.5274069808966119,0.9707786451067755,1.0,1
KLF13,7.412541608787432,0.11562825048417612,0.28727515648242513,1
AAMDC,6.73451047899862,0.15060112110740748,0.3518717782883352,1
GPX7,4.228785907640294,0.3759276031442926,0.7007038269231921,1
FABP6,0.7435261418911386,0.9458547666240088,1.0,1
MITD1,21.240939924623838,0.00028366920566884796,0.0014362997755384707,4
NLN,17.917812515810887,0.0012805840631312682,0.005716893138978876,1
ARID5B,0.4970739680631009,0.9737852025139626,1.0,1
KAT2A,0.049632222287143375,0.9996971274648001,1.0,0
DIP2B,1.8642719416525622,0.760704836348926,1.0,1
CLIP2,8.759739263420489,0.06739358188512695,0.18338389628605972,1
FECH,2.587225347300772,0.6290877578243381,0.9989203197930218,4
SHROOM2,141.59136941984198,1.288021550917788e-29,3.528826166898049e-28,1
LMBRD1,1.5713880248890943,0.8139251501932345,1.0,1
PNPLA2,1.8931253316322052,0.7554077689800043,1.0,1
HNRNPH3,0.39719174742657165,0.982706177613476,1.0,0
PLCB4,0.3071589592314708,0.9893473651571498,1.0,1
HIST1H110,15.027327369560739,0.004644872668947781,0.01803834046193313,1
MTPN,1.3730281656118413,0.8488690396805711,1.0,1
SLC41A3,1.2696594650842115,0.8665018171327773,1.0,1
CDCA3,0.3452539520784848,0.9867086550585572,1.0,4
TMCO3,244.68610956796766,9.082410111214772e-52,4.128368232370351e-50,1
TSPAN6,4.321627054747725,0.36422477523869334,0.6846330361629573,0
SMURF1,101.52308542424686,4.6617536430695086e-21,9.592977078986739e-20,1
TLNRD1,3.9382829458797493,0.41442277595607824,0.7520569812205068,1
SLC40A1,23.69222612397113,9.205983776504182e-05,0.0005171900998036058,1
ASPM,9.337076587649122,0.0532047816612117,0.15015502749773424,4
MARC1,1.8627630323631905,0.760981708274281,1.0,1
