,ktest,p-value,p-value_adj,cluster
ENSGALG00000040833,2.3122769308106026,0.6785347459062497,1.0,4
SLC20A1,0.3760770580930207,0.9843882696549275,1.0,1
TUBA3E,6.925019154876612,0.1399040729932422,0.6063603403648241,4
PABPC1L,1.8192896335681155,0.7689513681778777,1.0,1
LCP1,1.63733174812204,0.8020673653038293,1.0,0
ENSGALG00000051178,1.3910882151775366,0.8457424394348435,1.0,1
TANK,4.1765346243924135,0.3826413624534744,1.0,1
HSPA8,0.24531185223259688,0.9930654701400905,1.0,0
ENSGALG00000030007,1.387308134888517,0.846397896976536,1.0,1
ENSGALG00000001136,1.7797586243125567,0.7761834818028281,1.0,1
RNF138,0.2972506246118673,0.9899909616203522,1.0,1
SLC4A1,1.990466322102523,0.7375124977344625,1.0,1
PACS2,5.96377844804498,0.2018697002567151,0.7675654002156468,1
ENSGALG00000031149,283.4638269392603,3.9914726570399326e-60,4.989340821299916e-58,2
YIPF6,16.941895368012727,0.0019838443822007396,0.01795334282534606,1
STK26,0.19359706370753602,0.9956066579256027,1.0,1
CYP3A4,24.248662433995904,7.121099233651803e-05,0.0009431919514770599,1
TRAF3,18.071743575121616,0.0011948842808561222,0.011541891419650452,1
ENSGALG00000051895,1.0147806284051386,0.9075465428282805,1.0,1
LYVE1,1.5809948559923426,0.8122038252409025,1.0,1
REEP1,6.981930180536281,0.13684621943931816,0.5992136406123896,4
LGALS2,7.153716278303969,0.12798459520744007,0.568820423144178,1
CHN1,1.1753748739831091,0.8821361042861899,1.0,0
C15orf48,1.6399234948336838,0.8015994262146733,1.0,1
HSP90AA1,3.6328881803869084,0.45796204849566136,1.0,0
GSTT1,25.5386528303775,3.919807104245837e-05,0.0005429564560335105,1
PDK4,1.4593543156757134,0.8338161198662746,1.0,1
ENSGALG00000031327,5.08128386115259,0.27905848832742597,0.9735195542741538,1
SLC38A9,5.488098694739289,0.24077759631038384,0.8803568420854985,1
TRAF6,0.4406988247851647,0.9790112051097491,1.0,1
ALDOB,0.27508646010919624,0.9913651419037268,1.0,1
VAMP1,1.2438646412903231,0.8708251298507754,1.0,1
PTTG2,0.035943523913936674,0.9998404297737089,1.0,1
TREM-B2,7.036640998677307,0.13396453938776695,0.5914549200342912,0
