,ktest,p-value,p-value_adj,cluster
RPL22L1,53.35098984026044,7.19573482108677e-11,6.072350059988835e-10,2
FNIP1,1.7825578574900491,0.7756719084102741,1.0,2
ENSGALG00000017139,5.881237479852626,0.20819482305594844,0.41104604749446877,1
EML1,12.656303630594731,0.013083171787018281,0.03604179555652419,1
ENSGALG00000006723,8.860559042139249,0.06468092706516611,0.15024605590050197,4
JUN,1.4967793057128833,0.8272118193635337,1.0,4
FAM217B,2.602551699603973,0.6263711680635706,0.9433300723848955,2
IFT81,5.736981669373474,0.2196705469476932,0.42967286249952197,1
WDR41,2.944643635718047,0.5671314876517042,0.8731816592020081,1
FRRS1,280.48703330994493,1.7497786616192274e-59,6.602938345732934e-58,2
NHLH1,19.524575411885685,0.0006197220036228879,0.002197595757527971,1
RPS23,22.934612996423247,0.00013049224472131383,0.0005381123493662425,4
CISH,31.376810199197447,2.5646438811699743e-06,1.2985538638835314e-05,1
ADAR,0.7843529922653443,0.9405333706434833,1.0,4
SMIM14,37.132763526623705,1.6913495576089648e-07,9.890933085432544e-07,2
SUPT7L,3.532401716307132,0.4729687261667347,0.7709351689759327,1
JAZF1,40.417766861531064,3.547408854534623e-08,2.2523230822442047e-07,1
LCOR,2.4608378212392763,0.6516618474380581,0.9686557612939135,1
ENSGALG00000047524,12.113160723167656,0.016529315204035874,0.04443364302160181,1
NEPRO,2.2798295654679155,0.6844437765264793,0.9962791506935652,1
MANSC1,4.482725902678892,0.3446006578049708,0.6109940741222887,1
ALOX5AP,56.021695186322546,1.9842842003641047e-11,1.6959694020206025e-10,0
INTS6L,5.550445123926364,0.23533076961851984,0.45361982350468866,1
CHIA,0.20128667439675657,0.99526277983541,1.0,1
HHEX,876.8926034544279,1.690816054638723e-188,4.227040136596807e-186,4
GNG10,13.303471119879157,0.009884345190926964,0.027921879070415153,0
CA3B,0.23581118727234418,0.9935720833603607,1.0,2
SQLE,15.43366151173486,0.0038813392031945533,0.011907908420675774,0
PCBD1,1.861314535749246,0.76124748051636,1.0,2
RGS18,3.5439786746074735,0.4712228745303013,0.7693434686209002,1
MT-ND1,0.11559992118560806,0.9983925750965291,1.0,0
DAB2,45.29949321978471,3.444819911474121e-09,2.4005713668809206e-08,2
RAB12,0.7921121219875054,0.9395024060378743,1.0,1
LRRK2,1.8743527820638044,0.7588547070518377,1.0,1
BCL7B,4.847293838889442,0.30332798935563426,0.5520072599738567,1
IKZF5,4.226353980442271,0.3762380421131588,0.6486862795054462,4
KIF11,2.126511691118308,0.712503394320374,1.0,1
MANEA,4.909119223999001,0.29675018357638994,0.5425049059897439,1
KPNA1,2.077877784157306,0.7214376147931325,1.0,1
RAB30,6.904363301804068,0.1410293271540013,0.2922887609409353,1
EMB,38.641506448483455,8.261202927973742e-08,5.022007858950603e-07,0
SPATA2,8.425839728049993,0.07716728118070762,0.17419944109810198,1
FGD6,38.527795783312854,8.720039136826277e-08,5.284872204137138e-07,1
ACTG1,32.88494400707752,1.2610525207363103e-06,6.637118530191107e-06,1
FOXRED2,11.571857054270305,0.020835908860844153,0.05468742483161195,1
ENSGALG00000011177,14.345673900871592,0.006269737057106505,0.018494799578485266,1
ENSGALG00000043736,0.7908798694807262,0.9396665471008202,1.0,1
LDB1,3.3902459963240137,0.4947616460816504,0.7941599455564211,1
DCP1A,0.632003557689343,0.9594418266046122,1.0,1
C12orf66,0.7016854906229546,0.9511209031748469,1.0,4
KMT5B,8.433608015580937,0.07692540811336447,0.17403938487186532,1
LIMD2,24.046865768437932,7.816546595280536e-05,0.00033619555248518435,1
POT1,3.8777191963836644,0.4228076278559729,0.7046793797599549,4
DDB1,8.195342608509565,0.08467901406848725,0.18817558681886054,1
PAQR7,278.21308245093707,5.4107212566030275e-59,2.003970835778899e-57,1
ENSGALG00000004646,0.14023212287692116,0.9976538064118701,1.0,1
NFKBIA,30.255049974506676,4.342772675689223e-06,2.139296884575972e-05,1
RACGAP1,0.755072361856451,0.9443677211383026,1.0,2
TIMP3,51.4694878528112,1.7808147666950995e-10,1.3967174640745879e-09,1
APBB1IP,35.07953416301175,4.473837612037994e-07,2.501854293048495e-06,2
ANXA2,298.9216560480975,1.851017718569981e-63,7.555174361510127e-62,1
KDM1B,1.9690996062262842,0.7414424642555857,1.0,1
ENSGALG00000049402,34.56339883725083,5.710443891970709e-07,3.13760653404984e-06,1
BCL2L11,9.931333889772986,0.04160037547632333,0.10246397900572249,1
CALM2,9.346750234585613,0.052993240151935815,0.12708211067610506,1
BG8,467.45732073800474,7.302955583830838e-100,5.2163968455934556e-98,2
DGKE,752.9294332736711,1.2031708341244362e-161,1.8510320524991324e-159,1
NPC1,41.61585244790645,2.003765202559218e-08,1.3053844967812496e-07,1
ENSGALG00000046912,22.72817542712824,0.00014348334459387733,0.0005856463044648054,1
CDC14A,19.829141618943584,0.0005397134856149121,0.0019414154158809791,1
ANP32E,8.125234175840015,0.08709694004321647,0.19226697581283989,1
BCORL1,101.37695629702353,5.0080353938955074e-21,7.103596303397883e-20,2
RALGPS1,9.527567104275583,0.049183876314398946,0.11894528733832876,1
BHLHE40,0.32856842778551243,0.987896124035806,1.0,1
ENSGALG00000040101,7.923741397404048,0.09441192665992496,0.20681692587059136,2
GATB,0.29272850834729564,0.9902787220384844,1.0,1
CEP112,6.2662048283903955,0.18013042640429217,0.36389985132180236,0
ENSGALG00000053215,43.304649730736855,8.945972771025689e-09,6.00400857115818e-08,1
PLEKHM3,9.096599707911448,0.058729782916720784,0.13848283010028695,1
DGLUCY,48.195163753403136,8.593796065160198e-10,6.3422849189374155e-09,1
CEP76,32.78031998124951,1.324791509603215e-06,6.899955779183411e-06,1
ZDHHC23,31.564902798719086,2.3475986144877957e-06,1.191674423597866e-05,1
CLCN7,2.814018454451239,0.5894153091228354,0.8998707009508936,4
VPS36,0.24603472120924125,0.9930262047226646,1.0,1
GPD2,5.657010079167826,0.22626901818015982,0.43893117008760396,1
ENSGALG00000025996,5.975906627145237,0.20095482081182234,0.39871988256313956,2
ARHGEF39,19.022375933297887,0.0007780282245387955,0.0027203784074783057,1
PLCL2,12.679280329896603,0.012954004026736255,0.03573518352203105,1
ALS2,1.1145227850333372,0.8919612120472269,1.0,1
TSPAN5,34.59649526999488,5.621807961879156e-07,3.0974148550298384e-06,1
FKBP5,638.434133481629,7.434193486412755e-137,8.260214984903062e-135,4
ZNF770,161.56063499828377,6.763985314730217e-34,1.470431590158743e-32,2
F2R,0.28055709531518286,0.9910344572778937,1.0,1
ACTN1,14.72763535665472,0.005300772600433936,0.015870576648005796,1
ENSGALG00000026970,20.663114830269425,0.0003692761240407811,0.0013830566443474948,0
GDE1,2.2950867348931165,0.681663736042347,0.99295518724304,1
IGHMBP2,3.407902105643786,0.4920194668166482,0.7910280816987914,4
BPGM,21.856337367083633,0.00021405748353428642,0.0008460770100169423,4
DNAJC12,47.92274309834267,9.794381183700075e-10,7.175370830549506e-09,1
DEAF1,10.985769368195639,0.026724413427633653,0.0688773541949321,1
UBN1,2.76568745358008,0.5977700629003504,0.9070865901371022,0
ITM2A,6.392263208436743,0.17170651804646067,0.3486426762364684,1
ENTPD3,24.94375557131367,5.163693226500365e-05,0.00022598219809629605,1
GBF1,9.09426703052786,0.05878596137757181,0.13848283010028695,1
ENSGALG00000015026,23.188958646902613,0.0001160811834354502,0.0004877360648548328,1
RPS6,58.94191312857646,4.839631288611302e-12,4.301894478765602e-11,1
GRTP1,4.5138731709881235,0.3409056488378508,0.6055162501560405,1
COTL1,90.4326189026182,1.0656180684643158e-18,1.3404000861186364e-17,1
PIKFYVE,8.785857485960802,0.06668067223879375,0.154174964713974,1
SLC25A37,64.604460043706,3.1174038293047846e-13,3.0562782640242986e-12,1
IPMK,2.075817989930409,0.721816220126868,1.0,1
KLHL21,1.1609886129598697,0.8844788688536919,1.0,1
RPL26L1,2.044450548146944,0.7275833266311709,1.0,1
KYAT3,0.09990532887972872,0.998793146062194,1.0,1
SMARCAD1,30.260504787993156,4.331676733670906e-06,2.1390996215658794e-05,1
ZNF423,16.771815290045573,0.0021405375982724807,0.006949797396988574,1
LIMD1,0.1685419155571965,0.9966425240243606,1.0,1
UNG,1.160621640867201,0.8845384716633375,1.0,1
SGTB,0.5285524184366397,0.9706625325277184,1.0,1
KLF13,8.487011566600572,0.07528190593629194,0.1714849793537402,1
AAMDC,5.454746188804924,0.24373605692663683,0.4675308070912262,1
GPX7,35.12397977688419,4.380757689702906e-07,2.468032501241074e-06,1
FABP6,7.120165345354476,0.12967267098042967,0.27299509680090456,1
MITD1,6.0179548219278125,0.19781140308189402,0.39404661968504784,4
NLN,26.19000240938121,2.8971991800230404e-05,0.00013050446756860542,1
ARID5B,2.1398801569172248,0.7100496234508253,1.0,1
KAT2A,22.83210527711938,0.00013679016678949264,0.0005608147474089225,0
DIP2B,8.53588470690657,0.0738069401068707,0.168701577387133,1
CLIP2,2.5989218610115095,0.6270141235013282,0.943587845750682,1
FECH,49.14638896158723,5.442296711887292e-10,4.065660517548646e-09,4
SHROOM2,481.4680488038973,6.821492062721343e-103,5.247301586708725e-101,1
LMBRD1,3.655402304868259,0.4546455909612659,0.7483878040514665,1
PNPLA2,4.557698521983834,0.3357606462514848,0.598468884850446,1
HNRNPH3,57.25610059860316,1.0931979299245064e-11,9.506068955865272e-11,0
PLCB4,19.590552007554003,0.0006014498671573372,0.0021403909863250436,1
