,ktest,p-value,p-value_adj,cluster
TGFB1I1,0.03500923961885933,0.9998485703347532,1.0,1
SP4,279.36035244340803,3.061280600125174e-59,7.203013176765116e-58,1
SOGA1,26.643917289776923,2.3461149542534417e-05,8.853263978314874e-05,1
GGPS1,4.494184564250363,0.3432375971119853,0.5902624197970513,2
ENSGALG00000041420,173.08502433553605,2.2765831687705063e-36,3.5571612012039164e-35,1
TOGARAM1,0.21985158414584852,0.9943832005631199,1.0,1
WDR47,0.9408750727986559,0.9186247758981098,1.0,1
RGS9BP,1005.7301118441749,2.0454803474903114e-216,2.5568504343628894e-214,1
IFIT5,10.63391923149721,0.031001440842080695,0.07226443086732097,1
SEC16A,3.2797871427168177,0.5121411702041827,0.8071570846401619,1
LAMP2,14.017970466976548,0.0072379217283466855,0.01917330259164685,1
GBE1,9.086344127267314,0.05897715272225274,0.12947783254062073,1
FYTTD1,9.497373648548201,0.04980124108212402,0.11116348455831256,1
PRCP,0.23937287117410982,0.9933842235470575,1.0,4
ENSGALG00000000104,10.648819300937813,0.030807628037664413,0.0718964481625774,1
RGS20,85.30661116463898,1.3059359767557051e-17,1.0974251905510127e-16,1
SPC25,0.9255804053274606,0.9208625507074536,1.0,0
BCL2,21.84644799256371,0.0002150293770501288,0.0007084987711701113,4
MTRR,5.3154164058184765,0.25643721358162713,0.4628830570065472,1
DUSP23,38.70287846904499,8.023647691653085e-08,3.758148801711047e-07,1
OSTM1,3.5318121643183287,0.4730577504907133,0.7556833074931523,1
TULP3,0.1409987885657387,0.9976286849583743,1.0,1
ENSGALG00000052199,1.2586077170294558,0.868358166177399,1.0,1
DEPDC6,137.76383132992981,8.498238701100113e-29,1.0689608429056747e-27,1
ZCCHC2,1.2022375717254024,0.8777300789223247,1.0,1
SMAD1,6.439354938650521,0.1686518457505169,0.3240189159471986,4
ST3GAL1,35.46709578044056,3.724243269694283e-07,1.655219230975237e-06,1
ZNF507,4.900331866049649,0.29767779370360425,0.523619689892004,1
HAUS8,3.051004710370264,0.5493264653270132,0.8495502930820893,1
SELENOT,0.16654425256106226,0.9967194737025209,1.0,1
THYN1,33.840165457662586,8.036028120220796e-07,3.448939107390899e-06,0
